"n.sites","n.pre.Bsal.pre.treat","n.pre.Bsal.post.treat","n.post.Bsal.pre.treat","n.post.Bsal.post.treat","n.Bsal.sites","psi_bh","c_H","c_H_pro","c_H_pro_react","c_S_pro","c_S_pro_react","phi_Hb","phi_Hb_pro","phi_Hb_pro_react","delta_s_pro","delta_s_pro_react","delta_L_pro","delta_L_pro_react","e_S_pro","e_S_pro_react","e_L_pro","e_L_pro_react","g_S_pro","g_S_pro_react","d_L_pro","d_L_pro_react"
145,8,2,4,3,3,0.757955865514977,0.357180822206708,0.616664794655183,0.707942328221008,0.0532864166340791,0.906806891638833,0.56007719205874,0.912161192232777,0.954239771959791,0.350306770969019,0.0416672549325274,0.161449162067233,0.0413375359701793,0.0330909390448593,0.388707223738076,0.600613221336412,0.734662057621819,0.991105834208871,0.0660232045197459,0.309314406357356,0.893679298915861
991,9,9,6,8,4,0.437862237150618,0.0957141559975455,0.689009705081089,0.757394056891059,0.69999166549677,0.747449308320514,0.101590596771939,0.405397405174616,0.893871006110814,0.0596861691484693,0.706504733189452,0.053289164536857,0.493645617956416,0.0736001581299817,0.500249966944466,0.802362223802344,0.830369645087912,0.434744028387987,0.302304545944938,0.0986184762615943,0.765102633066089
171,6,9,2,6,3,0.143217878220463,0.622614233947871,0.852392083143544,0.863312632255566,0.66832358558923,0.955672454674432,0.330334540335112,0.458358538011527,0.536939623658887,0.657308796339855,0.62243525328543,0.17854947108053,0.485166703294633,0.157895482055983,0.212605866314619,0.932551028242521,0.945247244413746,0.197629101036745,0.117651258121244,0.220708280289103,0.904560980839445
516,9,8,3,8,1,0.930539755997458,0.0843011575011769,0.628585475073226,0.747200234662695,0.658607231878769,0.798896740520735,0.875205421339907,0.908025171647508,0.951957044448743,0.891893917789846,0.0196474584876094,0.0130965204152618,0.0151448791064982,0.278760928178066,0.421406539283935,0.734098919275985,0.903919924799591,0.893578033747175,0.275505249685882,0.81818404557521,0.910051921525811
206,6,7,4,3,2,0.0893752234487794,0.493047471505497,0.68987485482835,0.958039631580871,0.513543066666182,0.973247383822965,0.0506742561627645,0.937767534723654,0.944819780787486,0.0143132242009509,0.690815510178241,0.0116835941990084,0.421554210509471,0.480856203972059,0.72927780995843,0.612068205457018,0.866967209448706,0.151947344426531,0.0317395910373287,0.44391383450781,0.814436483153951
268,3,4,8,5,2,0.0597758707419038,0.691535533163464,0.694372267052647,0.821352842782716,0.20791119912914,0.208935597441008,0.874705245269812,0.93989821380842,0.982646270962343,0.0389791781698819,0.763579011607612,0.0282530949118447,0.105542788109812,0.679617809579754,0.903795199663237,0.498728148340271,0.888502712162905,0.00106518224861939,0.000182796326718171,0.852351887256047,0.914982121899337
344,10,4,7,7,2,0.214437218570081,0.878715130394907,0.980341227190831,0.993484706423625,0.662591913475585,0.663770791798511,0.505046131253825,0.842171462953734,0.845740232772914,0.585283816174837,0.210893202733435,0.256101419024389,0.112316544469956,0.880502559575369,0.966246617614932,0.240393288143491,0.744686266108149,0.597238324257289,0.0504585184950855,0.102029088893021,0.650234303876114
962,10,8,9,4,1,0.633626759241824,0.970471156530548,0.993996212613845,0.996885354680527,0.0762824726893334,0.568866782988278,0.719557689215732,0.944581941073929,0.976546316483163,0.0423863076323411,0.847099043386267,0.0311178869993161,0.135048771989854,0.766261043972708,0.961211512452853,0.175737865331676,0.335762705063578,0.127440780756087,0.0639683633621169,0.594953690712201,0.666112208504465
880,9,5,4,3,5,0.148497405938292,0.506274176688236,0.937928568231111,0.954933390658623,0.415068868130562,0.426347479800406,0.357099256402859,0.694181650653209,0.854105972369152,0.708179873435805,0.035603196074185,0.486230208617708,0.0210879505561421,0.202327323183208,0.85768291526999,0.139600571970525,0.965159306602709,0.258777266902104,0.121947949733295,0.26890464704074,0.777002463297473
342,7,5,4,5,2,0.503574564891029,0.11805193027989,0.483716145789946,0.787467495620534,0.603789280503825,0.913137895761742,0.882606564741256,0.909793149005925,0.962285592319796,0.995695705619152,0.393922936149873,0.293268269366451,0.019614810963573,0.879956469934993,0.91161513545554,0.689250585108856,0.784531860223426,0.156365547590354,0.0359125311343133,0.0641683659068076,0.859805823861819
558,8,5,3,7,1,0.924183430234389,0.372203747754171,0.599082833653136,0.681020688537102,0.530741930073337,0.890896383467898,0.099688896277314,0.357799916233985,0.517560964298226,0.823058887342666,0.445177258035867,0.722475215081675,0.175687838671639,0.889510757305659,0.998663546568435,0.0630786828817101,0.804408430942343,0.274762086078874,0.106106503350367,0.000409201553580351,0.739499438120329
254,5,6,4,4,2,0.253790186399897,0.317106287079211,0.343259267877329,0.65193273542921,0.935691250562249,0.972450885874241,0.807699345272174,0.968748184711871,0.970718732041399,0.375882601080462,0.747766155768232,0.0273627603352615,0.345853302602028,0.112100028717332,0.744611190277933,0.746978606013977,0.8853516126744,0.732722277574358,0.526006240003922,0.383648733942304,0.864519340265832
842,4,3,6,2,2,0.661730988533236,0.755646274337522,0.824168807479541,0.966021463655772,0.859139297132008,0.85978596221589,0.713554358853423,0.726711754301195,0.731716225585151,0.44970058318174,0.637555614964571,0.198872705615111,0.44720228076916,0.565540644755005,0.571749192635673,0.250181009053159,0.417630512863779,0.974145142888953,0.710015212051064,0.917327584200562,0.944205763078253
817,8,4,5,3,3,0.279916884997836,0.604899638269376,0.69184507538971,0.90308257668197,0.420273024323233,0.88061754756266,0.388280479812808,0.664895572902607,0.739673741932947,0.354916508939443,0.109337821153901,0.0951751212781362,0.078777878333031,0.24376715468457,0.977200803478751,0.806703195567033,0.825619647890922,0.988680202912306,0.766061720960195,0.570246281034755,0.956340801602292
931,10,3,8,2,3,0.839543770088186,0.455951319442806,0.507040830386907,0.642182718536048,0.627281868536491,0.687721318633071,0.0507670606323751,0.913571557846983,0.953822877747815,0.0956912016396644,0.670380306566646,0.0713753864816218,0.207163271296385,0.973765221927851,0.997174338557888,0.682588276244071,0.947871765536613,0.147782842142577,0.134553340079984,0.330847118950682,0.925009867463406
955,7,3,6,6,2,0.412596970469528,0.831406374206603,0.906718112407619,0.90710445541736,0.72088424083516,0.81176091782384,0.767111998766987,0.787126977873724,0.857376317858627,0.967287126445631,0.840099384464044,0.240655894129108,0.449688702272329,0.53944631497073,0.60326136775567,0.793810878555826,0.831060011743934,0.274657971002883,0.187726771813664,0.0738966767028207,0.562323127553415
912,7,7,6,7,4,0.426237003253167,0.379487085148762,0.619705622332171,0.985211236120221,0.255224995695334,0.767594298573625,0.058683994531678,0.141861477892414,0.622665455388122,0.0341571214932017,0.319177234282508,0.0292225612857162,0.0341473604449588,0.696442834179895,0.951298588600272,0.155858225975302,0.988605437320439,0.549362650383613,0.339596160480907,0.81780927916842,0.960041728777084
867,5,7,8,7,3,0.462760437429929,0.998303207025793,0.99965049086693,0.999666460995824,0.301102091527148,0.791327009082726,0.68565246237379,0.751812286272159,0.981963774364396,0.478050020835316,0.568854028628021,0.180339119714659,0.104421613641386,0.670035755234724,0.748481539946111,0.997818684320967,0.998207284319702,0.327433338660398,0.232710548666091,0.460013172294945,0.903213475726112
600,5,4,8,7,4,0.268434161371412,0.371232436393551,0.491537862061893,0.610358121339852,0.498067899606656,0.68027330181196,0.596840879173856,0.76906103992307,0.909119722807157,0.371041003263765,0.884649283284112,0.0848399882223169,0.515563804952709,0.820632334081689,0.935361134641311,0.898796110093384,0.965136754874531,0.92680566409661,0.243549186226895,0.529169285375299,0.550909482988693
636,10,4,3,5,4,0.346582650777628,0.246569287766749,0.65741860736686,0.716897846682389,0.757763318523928,0.877015965350143,0.566191685093939,0.712970328567754,0.887988632589463,0.0366951775523601,0.0437190097403014,0.0284238492289968,0.019256513824413,0.733075641473313,0.909709888367746,0.453266273983452,0.571142105842649,0.667085037780553,0.0792490151327602,0.977335645791702,0.993375245910874
253,8,4,4,4,3,0.902763943352667,0.960173121572589,0.983085039444645,0.983894284138683,0.282923471846664,0.561699478332563,0.889346559961163,0.916160863507801,0.9453263036336,0.377674087851564,0.988805424317112,0.0173657010446021,0.451432888867263,0.0610549261932261,0.271320096444887,0.864743227497046,0.904326156723065,0.109277610099711,1.25437531260313e-05,0.793511641168175,0.989263097899053
597,3,7,5,6,3,0.869898660485982,0.679510529521783,0.730565656009089,0.950509150534967,0.59657319946459,0.938381271894769,0.732557809756906,0.761242399243138,0.89117928030931,0.08047585851443,0.794625285656587,0.0510925323344739,0.170434092528614,0.92823865022047,0.967919388150107,0.109921056926111,0.385397018809848,0.889857342911232,0.0605790627822337,0.618384800668992,0.767782660422069
242,6,4,8,3,5,0.991319640825992,0.929458512172219,0.966250632092778,0.983059582652677,0.68316570520883,0.866206668470301,0.1852897910845,0.679666871000826,0.822457336366114,0.453887453237548,0.406727381468425,0.0215233028262316,0.246524591434388,0.416079485950968,0.86505586744875,0.519199405823182,0.917278890873843,0.950535642765393,0.0224534472743678,0.882268279849319,0.913309614824943
140,6,7,4,7,3,0.161572790211462,0.0696398116693832,0.0909657565934299,0.106967494080364,0.702195917967474,0.731976270539925,0.270205587609881,0.313536331974927,0.473090150039073,0.334565065241815,0.276290892855427,0.298246140114667,0.106487752810101,0.19126898162507,0.687249017155033,0.727041028232267,0.947757755989158,0.900411485174764,0.451696248247294,0.0607920683991862,0.249056057415151
335,7,4,7,3,4,0.931433081552433,0.47200763549793,0.737175279252654,0.954068677068352,0.598153898656135,0.975996180778868,0.716349076639512,0.8437327592768,0.850713925556019,0.308107010606607,0.948974299785355,0.307713037940009,0.352857848119646,0.0707841484989505,0.100285890385455,0.552510967256781,0.773688591771008,0.394042526282556,0.0927145215131203,0.765825346479379,0.777655264001447
295,6,5,10,7,3,0.538615689226263,0.580305675094156,0.602676969764904,0.756683287014853,0.26364162553926,0.73444452891301,0.797929999920656,0.947678293694997,0.964807279953494,0.184318295555073,0.576265232353564,0.0179814201481698,0.228097991434193,0.973198708907724,0.999847753734623,0.292088024311583,0.926721423667606,0.139675823066942,0.024493659224831,0.87588921907125,0.966784663866012
131,7,6,3,5,2,0.766961980141536,0.97725380803789,0.993557123091372,0.995864426347364,0.0182162695682375,0.224881593495833,0.936307896004734,0.953489909721712,0.984589556778554,0.169743997248216,0.269235141959158,0.149266669018846,0.0783323926511071,0.997815360575542,0.998281768820092,0.75667428507302,0.88957257755355,0.378118356459984,0.135458809389237,0.491948212754726,0.892514935654989
421,10,6,9,10,3,0.713044752813061,0.891423675265024,0.979459152987031,0.981653482227215,0.26937555008803,0.612831448804467,0.74565284997127,0.823288848377849,0.903029225325759,0.0301814096648013,0.560241319224192,0.0161411113912953,0.309521721075231,0.464513379955059,0.841740348751859,0.571368574102107,0.6563462746626,0.0391090400299756,0.0112866002969917,0.587224781273049,0.604824778632879
770,8,5,6,8,3,0.556548523432435,0.759051881332323,0.938009604798956,0.938248338481777,0.516620376333664,0.883538342005361,0.879701348978817,0.929750355806528,0.932266293003189,0.185160927115218,0.449142807922303,0.0499013865542511,0.380352902286413,0.754727041592472,0.952931301373084,0.617974262054614,0.675010930217043,0.00897219297187403,0.00644831880237362,0.652675755273923,0.907786371652059
115,7,6,3,9,1,0.0853786708796164,0.363589382538898,0.710551718759865,0.77234262424929,0.778947265422065,0.845501917996461,0.198724602085096,0.605126230296543,0.689689545817396,0.608093658767687,0.321636632688018,0.0761741077128055,0.201095446618841,0.140648353968817,0.178099743892684,0.228925317990826,0.593798525588814,0.472580242138077,0.114727356952873,0.905454852994182,0.979772587128603
983,5,8,9,7,3,0.265621964466199,0.721249316018121,0.855749691636838,0.864741041833771,0.148577127252589,0.706033312472821,0.989777696294501,0.995883976399026,0.996780354218998,0.0433319873652654,0.515652526113251,0.0329101946209657,0.216732875215905,0.170283464177256,0.786018310621457,0.188391495299712,0.600749719206797,0.660832964871777,0.140421690449192,0.666565560934716,0.851224032206549
48,4,6,5,3,4,0.344306810951349,0.474868360582017,0.481308752176005,0.720827953299698,0.976482547670859,0.985338003108396,0.585835236367839,0.997291788020501,0.997905811094884,0.957202866292535,0.811693272443744,0.848255967961724,0.105086729270646,0.335432379784668,0.39228656640468,0.827650216263975,0.975061463161352,0.310490884950059,0.221374577068802,0.481144061665353,0.933592975523725
109,9,8,3,6,4,0.935165231858357,0.742684420064022,0.855004071151212,0.895578411751032,0.428189347551158,0.63881353984459,0.730266461783391,0.8318778642843,0.944122680541944,0.748432041441626,0.989650733154733,0.494978242645614,0.888302526520516,0.0639762960586697,0.693508003055147,0.27443753946221,0.935085999278141,0.972707903587352,0.623437125489128,0.44655056749885,0.640652777980969
463,5,7,4,8,1,0.61234556255131,0.0992993415478151,0.770806729091011,0.836038070906448,0.585068345303903,0.815562990100763,0.294659115867829,0.820954104200456,0.997295159604486,0.742099715821655,0.221134868810163,0.434590935047661,0.119778235541014,0.197827776472201,0.569990499145295,0.272442580226157,0.284825969938731,0.0440347980030812,0.00315357487701618,0.507843233668921,0.74314577233469
92,2,7,7,4,3,0.881808613038855,0.347300002020085,0.406230248444718,0.634037439933083,0.248408764769603,0.568932898382413,0.858961893083714,0.90314954692844,0.946050743387607,0.186861358361272,0.0419379726609448,0.16511719734478,0.00846791920871391,0.476820959180733,0.961975305393649,0.111073714503087,0.593682978633837,0.511634704549308,0.306972373174807,0.825073109652102,0.967346758746246
71,7,4,9,5,3,0.307613152046618,0.684132145051029,0.999910537022588,0.999915757085247,0.101038673068839,0.230649034799715,0.947098866792629,0.951086947419937,0.986163354986992,0.127268704708014,0.896780586369778,0.124877237519539,0.302581252522727,0.0111690880838316,0.152955091673699,0.662562423913158,0.72092505488401,0.587728082607361,0.235734777321876,0.544171764599811,0.874194138025978
485,8,5,6,4,3,0.580241480466467,0.589337235033233,0.755907965908042,0.971108398059895,0.528757964488259,0.609567209343963,0.714186047437484,0.816462567658121,0.877943605178963,0.0550218391217524,0.575881784717576,0.0316772116433393,0.241457750903001,0.604189392444608,0.908973261076243,0.0169192350329133,0.391097004088653,0.81703417896512,0.0368644366896953,0.0823595955994911,0.938423753989987
379,5,2,8,5,2,0.569528818802116,0.776044332629209,0.879230620342378,0.981234769889044,0.577981236191071,0.895448090678078,0.575380212248513,0.839552004362476,0.919377185817415,0.965409648157656,0.442887338287965,0.134935881438457,0.32276832647309,0.185132538241777,0.63738708578531,0.915062692381837,0.918545228776211,0.235591001204075,0.127614468970895,0.201497978955018,0.737566200848685
563,5,5,8,3,4,0.549766088569839,0.519727671482135,0.764174546737618,0.854289832337656,0.334814923690376,0.762796935633289,0.98547340007266,0.989327607599595,0.992064283383942,0.178474294560147,0.734124951187475,0.011759897943384,0.128697793838316,0.632296422696626,0.954438628091279,0.13495283545428,0.64480182809094,0.152270926302276,0.0770476241873748,0.0836858903108863,0.859067716663722
205,6,8,6,3,2,0.566217182777193,0.537175290685566,0.813625851421867,0.985633933565506,0.866539193703793,0.966588296032453,0.880992559945374,0.947219891443695,0.990441216529612,0.828900392931188,0.677271819823189,0.135916389481873,0.525159284373619,0.425432387163444,0.804409095851996,0.851551308912318,0.879005815941822,0.974760340728867,0.168453038670713,0.957780979605671,0.97166023640177
12,6,2,6,3,2,0.323517919998243,0.596878848209418,0.778007897133551,0.998022558067537,0.420656112922588,0.929824507950145,0.9875424901627,0.989346880753681,0.990868925463444,0.914978289784282,0.356946566479863,0.367715475003834,0.198429615434298,0.753337904629065,0.848079948722592,0.833845627540164,0.925166034350903,0.34953347378436,0.198438774050679,0.44840094078253,0.693673576263009
724,9,6,3,8,2,0.25351666686812,0.758103416755982,0.889532889339102,0.924870772166069,0.687156026489823,0.780935426700641,0.408033974834648,0.871534446146942,0.990980714511395,0.541388814952923,0.0794222412304021,0.33819404642666,0.0115600618855945,0.804885858754115,0.859034520772011,0.756879427814065,0.981144058073248,0.611015595206665,0.406955254140551,0.342333168940945,0.682467421577426
519,9,9,7,8,1,0.950541593628866,0.286252495801449,0.906431136510079,0.942787860726048,0.0414017535390565,0.101820521608513,0.794848575238185,0.948505950142535,0.990506418824572,0.452459753334196,0.693423383412929,0.2214356087666,0.1125114989536,0.110222019624268,0.462371898847996,0.222025670470274,0.733577433423566,0.869670166939218,0.70046376515433,0.939339380835509,0.941686369278842
988,5,5,9,2,2,0.260518452166161,0.0689546773093753,0.607473269583158,0.932635242823306,0.659262787756743,0.806734104705601,0.857991186156054,0.898142774256712,0.941389069219489,0.70715745016227,0.437093387370231,0.323891729408822,0.261552217825419,0.736743416464282,0.912857460494437,0.301057435214892,0.821666038357922,0.735068455401063,0.63105805046716,0.899871244918602,0.941739620662277
701,4,7,7,5,3,0.317813252356881,0.532354058965668,0.614100789784134,0.728611477811918,0.0333560378109105,0.382839956131604,0.0840524569414556,0.411959203886988,0.710975713309045,0.833082278266549,0.370332929857005,0.672008022429836,0.051047689591131,0.924478484713798,0.990235888937189,0.277241873924807,0.608489846759356,0.505493732054997,0.492016573893703,0.46079010623307,0.535644797819599
33,9,9,5,5,4,0.287840016509569,0.972051090391399,0.988424257629195,0.988448664948072,0.755633542288537,0.898657187222014,0.181945596398157,0.572164010307128,0.772146141121562,0.188454029386584,0.351959451961354,0.0191660796870476,0.182180046257022,0.908631816681707,0.920718721949866,0.523549003000162,0.890044849847435,0.681758632625313,0.509167085690367,0.0671447790385922,0.886691933350345
945,5,8,5,8,4,0.68724380483625,0.108577057564235,0.457649030909145,0.657821428084523,0.811446085888753,0.9671351901222,0.589974106120015,0.922987134694379,0.974666971869117,0.671457769700023,0.518723605909245,0.0510673203032493,0.422841099507509,0.0438768530871719,0.0483558101330452,0.400587810745602,0.71534186470677,0.135054272198793,0.000672337313895642,0.119549597587576,0.323392546000928
864,8,3,7,10,4,0.949214859285182,0.156729424876301,0.493231532451447,0.937548811801739,0.86258906625947,0.890363373937859,0.850626995782368,0.889247658021011,0.971370233066014,0.852323445090651,0.292002961403923,0.783729635871913,0.255241243411444,0.486666861914704,0.734078640565412,0.428648792835418,0.849307793689402,0.0358786522578448,0.0345875664322233,0.271251570830215,0.923557276357386
998,4,4,3,3,4,0.308869717696961,0.858980527572287,0.961549234032622,0.963565703887973,0.907482342754537,0.985781464366377,0.782388498317567,0.898446227660998,0.97532668463947,0.167675996311428,0.250292381284665,0.120402946726497,0.130205554978594,0.806384650946851,0.867395133266123,0.697210119236447,0.883264677793152,0.770258484815899,0.340000087014543,0.766168595961761,0.923560060592284
320,10,8,2,7,3,0.673432747185021,0.295346432611253,0.469459482023291,0.826067934891575,0.204298109618854,0.547296384232984,0.396241053840984,0.846261201484958,0.909500131571785,0.402918022426241,0.837638905710192,0.178482020001195,0.128389920707749,0.131381719146878,0.527523650833537,0.890264611197426,0.93850672970291,0.732330490479083,0.467328206858309,0.075576068791328,0.847491913871518
215,5,7,8,9,1,0.305301165291085,0.201006977409008,0.53948568811193,0.864794530531938,0.630988356803614,0.656410442983898,0.208609402992274,0.624563494065914,0.910320198471168,0.569775042498787,0.700162523472076,0.00891618996441514,0.228648461258325,0.844232150755939,0.997550318914203,0.814110027951142,0.814295579709236,0.813330908014392,0.112885787104009,0.0676345647407463,0.559133835103666
528,3,4,3,9,2,0.382581816683407,0.537216507962882,0.727364281796831,0.801687982778819,0.384315812054509,0.758630591802101,0.00220119796651416,0.422492642510415,0.471751089989649,0.729798970733886,0.244784242546326,0.464196208933787,0.0761430497890852,0.776305583144212,0.798288014442147,0.567349333563261,0.872739793600545,0.819098931599827,0.342729273674593,0.259374724896369,0.782814643289933
444,9,3,4,2,3,0.515921913748467,0.760065729021002,0.943119821034418,0.955236795780406,0.605389496469265,0.877510100659233,0.849137167317513,0.978135837530454,0.992630225794426,0.339231635022443,0.959146409166348,0.12669411187868,0.607549904722722,0.0882695244308095,0.503507733459255,0.566317202465935,0.650712510384212,0.825807374433242,0.737511821144624,0.566059591251146,0.875888727780381
75,8,6,9,5,4,0.56962792060615,0.982795438772044,0.999483514824399,0.999612611023325,0.735993730824254,0.958616030561251,0.813071318175294,0.844469513640625,0.917690500206462,0.580065359412832,0.416196529615275,0.41224147224,0.335568313009732,0.819222334499168,0.843488235052489,0.540578633198445,0.769781436075518,0.166971432478214,0.145627946801174,0.509100862706965,0.863989042272913
49,4,5,10,10,3,0.10781701171482,0.86846963814348,0.975973174088848,0.99878945732965,0.876245585561427,0.883827755322115,0.50733773809853,0.842006011873604,0.876264871717577,0.755430974139622,0.575925686749746,0.372106523365029,0.135043158024488,0.58894508125165,0.860880441799938,0.0121050642784685,0.105645372650439,0.998013783816923,0.658151841985806,0.794692209676513,0.83022931361015
910,6,3,8,8,3,0.359434046621248,0.941629775186675,0.99408940183498,0.994502213315192,0.703696217058483,0.95693916293464,0.241066325056786,0.427318016611735,0.952321513201181,0.0829230602596654,0.376929815406981,0.0453512849284762,0.193408443878192,0.0821246822737623,0.986998927172221,0.394045758435829,0.78371393512928,0.715718856826238,0.0198176721920468,0.412512198562431,0.550276686922289
583,3,7,5,4,2,0.856056758812466,0.411869444109057,0.872134876340134,0.901359062440239,0.118293969458737,0.816090946574647,0.378069612259581,0.53849992705371,0.810605035365598,0.940259382402385,0.394876876966958,0.886913215640098,0.25300903262945,0.423433921613428,0.86712998567242,0.683087552280841,0.686946620907153,0.0303449915494537,0.00137736629023008,0.611252227383573,0.85853182658741
568,4,7,7,9,5,0.0696129196877824,0.198917913911445,0.712625728533228,0.855310245003269,0.770256416126224,0.889789330906158,0.494747065303847,0.649106329541337,0.846317616321662,0.712928347925376,0.661462220316567,0.211796543151973,0.242164658101867,0.504770778306644,0.765337259948933,0.529500604520622,0.662251040068086,0.976955036960542,0.743850106973259,0.698363299613888,0.907882814040377
421,10,10,7,8,1,0.0806342693542596,0.409264316527569,0.641852729039851,0.853310906909629,0.327809440777102,0.946143821012626,0.482711505715013,0.520749483936104,0.850137842115392,0.910078991899057,0.704405642122217,0.25465901340748,0.353062899868349,0.380111096693506,0.49033357840541,0.494074217150663,0.874341482651173,0.480259344466077,0.272587373566288,0.727614865082363,0.746178574153254
876,7,4,5,2,2,0.774828064851742,0.0816737652087351,0.961318459397276,0.985614158414451,0.17450004409235,0.198302453012772,0.156497541296808,0.355201908750819,0.912330475907248,0.0235275852850406,0.467929263264919,0.0212793568932189,0.319064075080316,0.770346610424621,0.927373933355619,0.191388631421258,0.852391840104826,0.75394061237243,0.721136644747202,0.20016681114533,0.816191454753085
372,7,7,6,10,4,0.682460023886664,0.39211655460347,0.715063557995832,0.827665420470498,0.803781410996825,0.98143083624729,0.460976181738731,0.686196379370202,0.743402323129404,0.393504490780435,0.124274377486622,0.264335989557173,0.00243488840026538,0.317076076266612,0.437703618492995,0.33336897302533,0.944868297231811,0.617962038844777,0.617582925211889,0.980204879652546,0.983212977436621
388,9,6,5,7,5,0.238531196747907,0.762165372787556,0.872783508437645,0.880706285942864,0.616031212556316,0.994452421364921,0.597792473269603,0.965339848761794,0.977483563483389,0.775140136548737,0.601623618121445,0.60936120489228,0.162638811963865,0.349254574115644,0.616033809269041,0.0132743574538035,0.0652108090001961,0.156191924650338,0.0536971635470837,0.709512041787663,0.776235234640946
796,8,8,8,8,3,0.368251221763436,0.500648915063171,0.914151979830072,0.915984328796555,0.43438150469712,0.673557187564434,0.0615372807584936,0.269409181820442,0.899662264508521,0.201129132474819,0.0728254450414097,0.0392911075342495,0.04561441860142,0.335101846414944,0.91681306015965,0.865378099511517,0.894520481549994,0.124893715666025,0.104430629302297,0.179895641129604,0.797979534665735
280,3,7,6,9,2,0.443034804230649,0.819720075569302,0.991944595802202,0.994272982073315,0.943893339054892,0.979065542537702,0.699093910791213,0.786552746547634,0.810532086673314,0.216410640229005,0.0349860123417573,0.211737280515047,0.0130918009861785,0.367610809826967,0.706367596467258,0.419568678368744,0.917161986872853,0.218412633593567,0.00386593736460366,0.0391960611729184,0.494647050519681
933,2,8,7,3,4,0.681401287449733,0.572447815929982,0.738197867372336,0.864373458232883,0.938086931040604,0.950021664891253,0.873358920499287,0.963744949533398,0.993268698820747,0.69632203176138,0.560979878642806,0.415408309229777,0.320282190109215,0.457484179617325,0.824844859950678,0.0598087615475291,0.586123013111896,0.179400949836639,0.160367018953209,0.696580510292761,0.993914348369569
237,2,10,8,9,5,0.488498819641583,0.597381777734193,0.853099372979448,0.999315367703864,0.706861114042602,0.794547748249608,0.782645014764578,0.9705428034324,0.990272174414745,0.0641670968785882,0.858453854335775,0.0144787334586486,0.319970905654392,0.722628408605466,0.975105155189237,0.973455105717108,0.981898227436557,0.133630253728339,0.068256878316968,0.0862582248453749,0.881146336957569
540,4,2,8,7,5,0.198729371257545,0.146067272683932,0.441360485003142,0.575335249191744,0.985608938262472,0.989892303926891,0.932115263937507,0.962443277658077,0.975622959380846,0.981606967155216,0.353361248630425,0.879735151614791,0.277112237494761,0.647076645588432,0.759115367048688,0.940179070178117,0.973248370050507,0.286681112956721,0.0301098743024592,0.3548417346637,0.617117752365045
849,3,7,6,5,1,0.0531586812926223,0.354770587864751,0.894281825224244,0.932244953419068,0.806183465199382,0.992401466855375,0.449320519597712,0.784093673576778,0.801771589298238,0.572194830524269,0.900096706090146,0.256599815242808,0.296478334398848,0.132282315451792,0.577166155795606,0.480020467446954,0.940247022572773,0.498682703539799,0.438098024335751,0.0554828806493897,0.785854128831478
751,3,9,5,7,2,0.753794518135628,0.616672346765944,0.790378112325578,0.847777122526728,0.833110029064165,0.944455714695377,0.445976831985218,0.62308672259921,0.63705111598574,0.679209565967089,0.396291193454107,0.289936574840703,0.184739397929676,0.495048748430773,0.607886353152247,0.406690861026361,0.953875713919008,0.100964555464406,0.0935736712974403,0.539307197451638,0.673873769506052
333,8,9,8,8,5,0.600015623527812,0.329600318088476,0.628717913130534,0.960151673450329,0.906226520913234,0.953194898752339,0.699187706167996,0.875790845728696,0.963025549190111,0.447425275290781,0.545636973439367,0.0734246583718852,0.250902191950903,0.809191959750908,0.954188322121878,0.38256870545058,0.955349691149171,0.221127144983318,0.197891306011229,0.618597854579799,0.625043369976911
892,9,2,10,9,2,0.241348089893372,0.724372229401302,0.747346649558604,0.819278115613845,0.184580184752215,0.397373109281245,0.450178248879476,0.984060271915921,0.999839367027137,0.74638893721588,0.119248432652256,0.100618534790473,0.0450615718303781,0.108732329687825,0.965573514792831,0.236418603195623,0.481023519625516,0.275033946155803,0.0437784039494593,0.752330072384304,0.860786834333978
498,2,3,3,4,4,0.925399548089085,0.296253673251509,0.635407634129274,0.870569315923044,0.389320955935447,0.4576617749786,0.194494596170774,0.256182886636561,0.604806255648499,0.218291555152601,0.578708998108562,0.00453664961552504,0.149171300845723,0.27115254496811,0.487755718194116,0.0912137820866425,0.349938059872591,0.458483879595227,0.205976603392758,0.802996897410904,0.834203265011796
767,6,8,5,3,4,0.838594891398004,0.59330795372047,0.699817160534327,0.982387405650045,0.457995359354978,0.870176303586576,0.823563096019137,0.916411322002055,0.961796119411093,0.37074820485427,0.15397045967998,0.0498847423838846,0.00344862378501566,0.963238966609118,0.99073245680007,0.21418384363642,0.650726063532134,0.546403160599829,0.179657316542033,0.896904412856325,0.91582137008041
559,7,3,5,3,1,0.695279373958637,0.48860262612903,0.940966905484299,0.971552295888403,0.404551710273698,0.933608230170252,0.866046891746949,0.975652555754028,0.980819829019199,0.689315696353768,0.729888525702269,0.557037118229072,0.36401864316494,0.682472849941533,0.72483922265343,0.875614889896428,0.954645432364784,0.819446004647203,0.0321038391293432,0.191393705582106,0.75298982731863
129,4,8,7,4,5,0.477091107631824,0.055917565387208,0.681802826445215,0.926730233103768,0.759280918731797,0.992650477327958,0.0328071780994069,0.0495442134943293,0.275196297190879,0.606408460187144,0.45264275192467,0.301907654364081,0.160067013185599,0.541872773595084,0.776053787632791,0.00968275939375162,0.819529658815344,0.427422568798158,0.021175648969006,0.793210687823989,0.898613074019083
