"n.sites","n.post.yrs","n.pre.yrs","psi_bh","c_H","c_S","phi_Hb","delta_s","delta_L","e_S","e_L","g_S","d_L"
827,9,4,0.245912980013876,0.447160509720398,0.413500235637045,0.897273804165144,0.368499377159751,0.0284174123770887,0.237731354992208,0.847651750775264,0.444299657402351,0.784094094350562
810,10,8,0.459593344710744,0.712062906266726,0.261868396086129,0.753431275610276,0.270045653312188,0.199982940225033,0.769201000242075,0.908418953369092,0.324407910434576,0.58155284819887
203,2,2,0.884442233860516,0.247523034116533,0.147393820037926,0.15828257416347,0.579619280791515,0.423975793067734,0.977644430621504,0.5334039285284,0.393330662235711,0.693932756299293
774,9,5,0.205437508237455,0.749296180234523,0.927717357689212,0.576221736436104,0.00203360029798932,0.00018233003254065,0.547049022872187,0.724039990780759,0.269374092452042,0.882449377980758
435,6,8,0.927900814401382,0.518819191254023,0.986091544686351,0.966625905532087,0.0630529485678067,0.0281932856756555,0.183023607355868,0.311371793884854,0.16127976789719,0.0237980250672204
323,8,5,0.428661041084561,0.220680254388391,0.938740456520044,0.595011622685636,0.728965534784319,0.16959751607047,0.379695803820179,0.128685093520302,0.152261294034286,0.950038321107579
89,1,2,0.619502730522235,0.997854048089311,0.90282610369802,0.199351121438714,0.383485244212626,0.0512005490336522,0.681835249682772,0.981560384117416,0.168140751435398,0.192380575769767
666,6,9,0.21662325824236,0.557957114709844,0.0111512054963736,0.667960714661796,0.47841922866106,0.0100165135019441,0.628807740020962,0.91638925730444,0.684436957405182,0.545872934295656
865,3,7,0.334248309473577,0.643484188511502,0.260318660667283,0.824601933816122,0.358487031721417,0.0457035318447889,0.0998718426793581,0.215639605004387,0.354886950777308,0.492154473335808
24,2,6,0.748728334937152,0.374300329938997,0.360156637089909,0.497979215079686,0.26296172215268,0.199200597568546,0.807948318937258,0.636151443308312,0.520806813639239,0.110876493282826
844,9,3,0.231746945682052,0.166433881592471,0.192836516004731,0.886128166468861,0.362524875948369,0.170933981426391,0.874591272270191,0.558487927243626,0.0614872457803227,0.81372853260953
369,8,5,0.88477224237083,0.224131522946921,0.864212608080963,0.81256775221203,0.127446590850595,0.103930149674553,0.457178884368786,0.727788734484836,0.665673012669454,0.953579926293157
22,6,1,0.0937971482445253,0.934377425484685,0.673989564936631,0.630134900435386,0.0267409774714615,0.0185854009161174,0.39324464787764,0.410782079290622,0.784455244584545,0.29558680277525
198,4,2,0.054841306944075,0.530111586522916,0.0124106214762432,0.902852858396224,0.481220089260954,0.289380334893375,0.737474010592955,0.235302848020522,0.877847067988641,0.893279470499395
680,2,3,0.691458444371447,0.166302868384216,0.801018789891247,0.0228693545152666,0.21765670588091,0.157021839365413,0.0222652180061908,0.687608878861763,0.184632981466199,0.771714119271329
736,7,4,0.137265354673448,0.994834925168427,0.570832233473984,0.292043298044149,0.795716571529955,0.412147163770524,0.94881666475099,0.879684081724868,0.815078723286721,0.795344362993306
210,1,3,0.95089897455466,0.824791177389491,0.2040887270045,0.54650944508817,0.409250246079895,0.156357145068318,0.176858870628942,0.895000745929149,0.952088347232086,0.607648365032091
196,4,2,0.151567374351481,0.187506849330338,0.439426310685207,0.942482711286191,0.12664149130194,0.0854891466291437,0.0763179956029635,0.607643539023143,0.480622640950046,0.31491533638509
823,5,5,0.23670354414403,0.919751519359485,0.224668691925402,0.255333348812652,0.947194088653009,0.551677689212191,0.210809830937581,0.629243878779211,0.731593317614775,0.36092961879659
320,4,2,0.108616313512228,0.988089726451342,0.58914941071372,0.244383189985203,0.455943981912127,0.0892019753208231,0.184707972261868,0.206242856384558,0.952482070072182,0.648279765826021
528,3,6,0.98835389223143,0.927737044201186,0.958606814449956,0.0233762190134265,0.197965296271187,0.00759402213313057,0.549396033082646,0.734297555828723,0.673729706307082,0.796965397917759
353,9,2,0.300257740618289,0.264330585737922,0.654343158565159,0.313609049294493,0.339336668301676,0.301485330054481,0.728144442255213,0.793662583387666,0.12837148550984,0.917585024952935
49,5,7,0.349029494899954,0.0888599099624436,0.642164072717191,0.0437809891871875,0.699285774406581,0.281058151526855,0.280703253764147,0.053381272112322,0.423563321069488,0.407174861114984
227,5,9,0.163886573601561,0.0362758527415339,0.916629914153577,0.853955313361343,0.0425621777273016,0.0216662707703828,0.74494392986123,0.270157068282133,0.21697981128518,0.677997859767755
904,9,8,0.901682750903768,0.997206907561235,0.365050397051335,0.132203471255559,0.155853369547054,0.0760953909371122,0.332310721976752,0.13551521773315,0.890105766426493,0.17989376625279
851,10,6,0.320130171570927,0.901024733370356,0.310878270456358,0.581403359166859,0.424036414786917,0.362144049787875,0.100456689668726,0.183641583350115,0.968281565580517,0.754657558077248
849,9,2,0.834424379568617,0.9640096764185,0.546795842866902,0.49458990645234,0.599477679714002,0.10157859213646,0.00196162318070419,0.90089505448516,0.20686496192757,0.489351305936836
527,1,4,0.582116699508834,0.372479010913474,0.583007706551696,0.867306488845614,0.180460276422487,0.0192507006803773,0.219224842502363,0.540309867017041,0.475847955440474,0.294233667025785
791,8,10,0.0840014182329178,0.4868457267032,0.715009638506873,0.0936848587724613,0.347959305241052,0.0555423403877774,0.122138991983607,0.850623582463106,0.336777373620542,0.393534451298695
321,9,4,0.362044742613309,0.644287718524132,0.403183787325979,0.546195750050154,0.357665381822549,0.0944341236340668,0.086470378805045,0.913833206448471,0.0513519958053716,0.254499014563649
424,2,6,0.0436174974679947,0.335916813151026,0.138767422685958,0.378083903396316,0.0155090005652513,0.0137660992064758,0.929233568023518,0.863598258979013,0.260521681746654,0.434561709582736
214,1,5,0.716475148830004,0.727354178627441,0.109272748789773,0.599101622333773,0.0101092217509635,0.00941028593324355,0.844281743665715,0.610006038847123,0.576808597653639,0.156764928105776
683,9,6,0.152120018431335,0.368801892595342,0.507526845287485,0.274963608515216,0.649889194553764,0.0304363040286803,0.998139845532854,0.0116510209910572,0.0801189930689288,0.0498820654276293
826,10,2,0.391267338815657,0.328731458168733,0.444264152003778,0.644775005691079,0.0710990026465617,0.0576005105460345,0.926563783496921,0.0689422770649428,0.861128843898978,0.7830194517266
856,6,6,0.878182557413983,0.553818968903413,0.627978297762619,0.270033089999855,0.585798342561163,0.163082057469113,0.377833834870253,0.805768904352607,0.506564254379668,0.939545692483499
762,10,8,0.403731564273452,0.511443984707026,0.570939297034498,0.634085741632921,0.211979256540071,0.0415210157449418,0.334863821187476,0.979127760569146,0.467397255431162,0.811152727416903
465,7,10,0.168820590869058,0.250179919259599,0.570334683755762,0.517223381883139,0.124487756295875,0.111461291414813,0.50654029690302,0.642801626221882,0.326953293624963,0.686794378752098
389,2,4,0.94057882626669,0.653946241802187,0.868777712676581,0.409124800411216,0.717826474299002,0.0704217243440978,0.803946626393683,0.8700672908162,0.259592221683962,0.952473429410392
235,5,9,0.360231150307273,0.74423166634487,0.92813314032373,0.272618491572957,0.850301522020111,0.251036301254327,0.576953461910877,0.602139175584144,0.990981296156114,0.194595601334819
323,7,10,0.721643634416419,0.956960039417003,0.722337982791127,0.780349019071669,0.93684755242432,0.825981602969833,0.337008237478277,0.000230020623793826,0.513166120618093,0.363024431032594
899,7,10,0.46232281975823,0.856748250528425,0.677039120682515,0.753073424130375,0.616857664126251,0.144940184382983,0.000950273191346787,0.0360238061312353,0.468324088004115,0.885348859701259
259,4,6,0.69265208638506,0.302560878463439,0.368912225206662,0.0240756125662942,0.453535616527987,0.002108291581749,0.827582774392026,0.839642508235923,0.733943178383028,0.101825856265682
794,8,5,0.0603466740320437,0.00622499914052896,0.0751118437006604,0.331207440610207,0.682502409997,0.651387907935773,0.613107982237264,0.447203225435829,0.174589344446268,0.985329374364996
835,6,9,0.664540244557196,0.609658363471506,0.930578056013421,0.248679407392861,0.547611788579728,0.15739628716626,0.637352197305486,0.348008246253896,0.677354456018866,0.166214666327066
29,2,5,0.750456025246787,0.551698379459558,0.889364810488559,0.490964345420361,0.523420831879205,0.188925453652957,0.111610621674964,0.753002378000109,0.0501886660426622,0.520096978627401
52,2,9,0.24336396560811,0.872563658841676,0.565602219052263,0.47048268313501,0.675233099131775,0.131635416407878,0.82806997303057,0.437862600137014,0.00376457476250362,0.863610492171743
30,9,3,0.604405278817308,0.534660736606177,0.40879673164764,0.890864074419718,0.809582764606783,0.342426543548781,0.734317048290814,0.0717644869382493,0.726191775272577,0.282029871287895
988,7,1,0.873004813480144,0.282439717301424,0.478869722890132,0.0370555217636051,0.503936347409966,0.177314093384033,0.404380422724434,0.140551185002178,0.51547931947608,0.449193472563266
537,7,6,0.655475656195101,0.88709797032983,0.263006259884289,0.113377828493807,0.733361672324687,0.481945188217234,0.086354914917564,0.705015889089857,0.704339043608471,0.371242509312625
995,9,8,0.871303710309067,0.430958074435033,0.15092177712163,0.402844695989392,0.595670459305542,0.208110811420311,0.865245644231164,0.370362142718676,0.0304840112129459,0.642505622713314
244,9,6,0.795949775148835,0.0377322807419114,0.445432460020552,0.0117671420938801,0.909482155328523,0.871407962220263,0.919155398578802,0.447504209738877,0.590558194868057,0.847483622104209
102,9,7,0.159308611923899,0.191946037652949,0.910052060295921,0.671810461577843,0.0272752847374417,0.0010824482353389,0.946814130995772,0.630258296982269,0.485295952759963,0.706168720362941
461,5,3,0.990043744801031,0.0564324878551997,0.310657518160995,0.392462749022292,0.609673791672196,0.116498209687464,0.433234653647989,0.0737990889232606,0.39744440637338,0.771996027389704
952,7,1,0.372432154110516,0.582929691431997,0.745292904673959,0.917965941767674,0.433313776646368,0.217225963748806,0.0190614664734807,0.391587860699347,0.984189946603798,0.964089381482103
418,9,6,0.921277500441717,0.0805502126475331,0.271362484227307,0.407765264854557,0.695404733757349,0.561310778693849,0.806120631858427,0.987005713336728,0.44948603926748,0.0114492272563279
963,5,4,0.164878251829743,0.188982345130248,0.929782869204367,0.0532560634391615,0.284445452236547,0.221404841206646,0.689707464608923,0.9351858462431,0.851607569604367,0.619977014912269
272,3,1,0.133035163074802,0.439176269822801,0.814047943865671,0.37236361193792,0.00626536676699761,0.00590659812424901,0.207147067667847,0.349597131819371,0.273256002652738,0.0103576661855681
199,4,7,0.394898967910511,0.316782792603318,0.336918474374479,0.819315882454184,0.494029047344672,0.42006592012958,0.4765908324813,0.012782646478666,0.322309701439808,0.586189700327185
512,1,5,0.85856690069004,0.0430778814826394,0.809926564980857,0.945178999015386,0.670166404201579,0.304273188049767,0.937261732319975,0.117316445915913,0.801220559498714,0.792240604352718
505,6,4,0.209626213570521,0.889513855024404,0.831721927461657,0.831626845230418,0.547166564710625,0.546707926195326,0.42971758296506,0.0149525478373282,0.542067955599003,0.280125263430481
648,8,9,0.194420588161121,0.629616946448828,0.36317559891697,0.481963286002749,0.268245618532621,0.0559036556147927,0.64487823131606,0.758745039977878,0.445628875025827,0.538690662676888
713,9,7,0.392188847585348,0.92845141778877,0.900878028696985,0.959852626001905,0.685366962335538,0.194269230385626,0.991518101431686,0.840421437277854,0.273324219753384,0.500411708470015
473,2,3,0.60099012204702,0.926438676749566,0.0271786729637533,0.394526871257299,0.443627525497833,0.175582566731109,0.86617049993379,0.149246017376985,0.790157910734881,0.501987596258754
351,6,2,0.954643933326914,0.371707378289616,0.816316681299591,0.719114306994341,0.383147278549359,0.0544795601487475,0.426641584605211,0.804426800912432,0.510516038119537,0.474213905395824
186,7,3,0.141604601642257,0.836960379498336,0.092197923911619,0.471695868168096,0.448756692669331,0.168309489249647,0.0927485811133636,0.892250760187628,0.432325177510898,0.805330289411917
485,3,5,0.583845848417003,0.63699627950259,0.775925490261451,0.739845104667055,0.186618573384988,0.0213785918167163,0.763283854698227,0.207751218088623,0.780971542855096,0.612297085318388
426,9,8,0.801040171601321,0.448363934178511,0.441840892131184,0.803552225284535,0.96331281550054,0.0728283266662546,0.52262105875758,0.487301356754801,0.404193172985059,0.441328071555495
272,8,3,0.170191775170807,0.332561392223765,0.598503304413334,0.625859790111799,0.723158537015063,0.656579416206496,0.642419976428221,0.623018105464336,0.959034254582808,0.956531356549729
234,2,7,0.550687288755551,0.383027857001428,0.909381607217202,0.197142336926702,0.357127937325137,0.19903735392866,0.590637030341127,0.907346600299724,0.378649464943423,0.650957519233995
251,3,7,0.984953464105423,0.667830283366586,0.962466325260722,0.192228198553389,0.0324219136937056,0.0257291465558952,0.71382611546414,0.360948697226262,0.0632886169392848,0.616137557298993
946,4,6,0.914762924506376,0.0172471084340941,0.347158059117338,0.63121677379685,0.733537946054176,0.102882243910679,0.954807300983369,0.800458793210983,0.70389881419905,0.860454333661613
209,2,3,0.991549204947799,0.483686617649742,0.527494649532484,0.535378324010549,0.188732892888621,0.133936967324759,0.906636521497276,0.0937177763522603,0.699154382107756,0.354059771098942
617,1,4,0.13958869167685,0.384033118443703,0.279580086049065,0.94740465339683,0.341118893990363,0.239466906875859,0.991349579390953,0.635146769490652,0.521496074473765,0.0780592890877742
954,5,3,0.554815026672743,0.702055815334804,0.70967142819087,0.398818224147474,0.232107294166461,0.205959920142304,0.817214485901338,0.480017353680008,0.758327182182437,0.77371856701097
329,5,2,0.1031088088491,0.0297364231262589,0.46104332824382,0.84912850478543,0.563844210474542,0.182210474255075,0.463556344273873,0.743284005647502,0.211749932862027,0.212764150622324
765,3,5,0.744104199547623,0.567593021203042,0.161237566881231,0.375230848702905,0.581709584468836,0.561704397934941,0.134302158792084,0.707925013869838,0.729083153441944,0.313001432037679
87,8,4,0.678512882421259,0.117168489235174,0.524674656198453,0.0554740677736001,0.406301593315229,0.195616663378873,0.953445926745678,0.427241496543516,0.0817703440472251,0.682528366839327
955,9,1,0.56222268267856,0.288340709553892,0.608988053102978,0.565896264363313,0.35874751869943,0.159519343576126,0.0778045937446179,0.342052395185316,0.583039327386883,0.939330591349839
352,4,2,0.372515393420239,0.431730208853539,0.670805133607821,0.616595248041675,0.106437146979966,0.0896957586834376,0.0625683805149747,0.711115555354324,0.802859542997996,0.534150533927209
466,10,5,0.44784763608349,0.617097617035639,0.473322422110033,0.884633803836862,0.279011298976513,0.175014221492549,0.136447481072717,0.225123533534282,0.683089021153376,0.223778652452794
184,10,5,0.0775203159405384,0.809402610859973,0.397985773104546,0.621633469741,0.114909119051602,0.102719284405835,0.586881808292889,0.358710635047639,0.584325511853793,0.385706141183479
79,5,3,0.227957211221359,0.580261608292232,3.72129535768181e-05,0.395221554035367,0.997674483139534,0.791816184514684,0.265774045316363,0.218128481403762,0.695589734711102,0.308430356130959
382,9,2,0.658201393378549,0.776608062970289,0.254846222103201,0.789183236097428,0.579895555391395,0.472224560022349,0.918297347582388,0.702104376544268,0.0504363578953082,0.67552976810704
757,4,3,0.707497642875346,0.114686552563589,0.740372378267301,0.437187752131093,0.461070908087119,0.40068559722009,0.535335369510855,0.0878325802132022,0.334746313756052,0.984871193620772
3,4,9,0.184420088771498,0.964708721595025,0.575295954000205,0.215516518261842,0.135719741645432,0.0115762535075927,0.665822452872503,0.638307625306072,0.481358189341775,0.1679281063298
948,5,9,0.241282933326461,0.142375949230581,0.568447651796462,0.278472988734744,0.110706947470875,0.0160085343524169,0.673405809721164,0.105114290329465,0.411084644091642,0.2299982083234
80,5,10,0.519910305818031,0.573974812113587,0.980274555170047,0.179225483574439,0.915061145868502,0.36074046914954,0.297300553023629,0.784116284203879,0.817464747628104,0.716755440775282
385,1,7,0.801801315738307,0.730584434361686,0.63886345788897,0.202401631014794,0.517945352315926,0.420313539700361,0.596748375457572,0.727993930860423,0.334164280528459,0.794783550801082
896,4,5,0.986897615826502,0.0086306516128825,0.656299507685797,0.486583856196911,0.271247131849197,0.189988573105151,0.149466576698935,0.117169114581798,0.490389486835524,0.628613717088383
232,8,7,0.142685295369802,0.835538206306728,0.502391884636041,0.661759605177422,0.868276749383542,0.155869713335041,0.202222478607646,0.478564081717748,0.846652842513542,0.0121662000728305
176,4,8,0.302813966865791,0.413589678211161,0.364905839715339,0.593576975298999,0.526226190166199,0.339623309423026,0.700608864983986,0.683709352292237,0.0534938089228002,0.0199811961159576
546,10,4,0.0215886314315954,0.377407134250086,0.382718442512443,0.909207566438732,0.953361759347934,0.716969998319314,0.461184959243634,0.00920364357591607,0.962380866345065,0.669465210505901
226,5,6,0.536151734836143,0.0948360487243393,0.685472930638888,0.131028482776647,0.356430435502413,0.187629208258137,0.465984644339257,0.0406946840157732,0.66176220932866,0.806713250466855
485,7,5,0.856707432562159,0.0675558049305342,0.493970906230155,0.857341918652295,0.560041562049999,0.0973418263126792,0.521189040198643,0.165766145088989,0.865796498992154,0.841732385858288
445,7,3,0.822177657031291,0.627408655701554,0.248961738076294,0.654009690469317,0.94094366246087,0.806288582382482,0.457360232838383,0.989956143302587,0.986911660728534,0.383897933874675
355,4,7,0.198827109962655,0.316903509542672,0.329252090053307,0.0597995878156042,0.729048380294303,0.596954566331763,0.139097544057551,0.669990897248103,0.988618006127793,0.349153838589671
555,1,6,0.566525404515443,0.525273879884882,0.754756142179738,0.273804961146507,0.520501547130267,0.274863844442274,0.0562710316089215,0.0364085625175852,0.393547831866751,0.455577405628911
880,7,10,0.224252769105206,0.657872364400164,0.147275519782049,0.107321930246288,0.99163673066718,0.10338276426272,0.309187898299145,0.266095522002317,0.108372952826251,0.686426377611421
921,2,3,0.49691202598894,0.43110777656273,0.217332300634286,0.876002490480337,0.445737072546012,0.10541525602716,0.722357702161209,0.64275032553575,0.820884102479089,0.07526302026622
283,1,6,0.150996525153937,0.0987656664349139,0.709555999323796,0.202501666967338,0.958482557644602,0.832553221804106,0.379352944115363,0.313430656608124,0.191629308559862,0.0796817365973722
953,8,4,0.197922261254606,0.968848824812332,0.162000867940509,0.39215131786156,0.638296079089306,0.490816278713215,0.493832204996748,0.99069777012954,0.663759933710448,0.0180924492967315
757,1,7,0.607584436577256,0.99197114257433,0.474134564745054,0.114264846775704,0.0555321848410647,0.00876757795295041,0.566093377919216,0.114091921701073,0.696495247719018,0.982223895107186
499,7,4,0.564922180454107,0.784770954518206,0.948971487368294,0.997250597517821,0.264384757019975,0.129543323693572,0.0751564919685014,0.934988603837416,0.752468130841432,0.693697371722804
717,5,7,0.847173213797435,0.738448035838944,0.379353798615467,0.00414998623549473,0.366035557454964,0.132747414156213,0.0942034614003263,0.30690609018032,0.562189555656863,0.582394531246182
502,5,2,0.651015545453248,0.682218187344703,0.416384998838697,0.433759066741192,0.0519202536317753,0.0125018193192764,0.297052470493456,0.377136040718947,0.781442165884725,0.210439164863643
81,8,7,0.451226825497556,0.0437262416692451,0.830923814345058,0.307359950531484,0.58143030522617,0.520289140048585,0.178470825121505,0.982401876127371,0.744012623147434,0.809781838871189
418,5,4,0.582778044860275,0.348567264660564,0.809640241536219,0.584033527129609,0.938142611365416,0.365210995499944,0.224159917941876,0.268551662918273,0.108932840893115,0.595746050887276
295,8,2,0.138082267392077,0.365730563799967,0.965243821737566,0.460853022285807,0.0811243502885336,0.0465383291858241,0.51140336137074,0.597007154821744,0.243817877714848,0.184894326959434
20,6,2,0.956677603415167,0.49751060995115,0.795218159992108,0.345259971303586,0.520291859232355,0.0716455058865809,0.300427828826522,0.880902473506657,0.431600217712368,0.969399978221301
332,1,3,0.207624896567571,0.0346536851915764,0.773423889996274,0.181595163464174,0.0834403661771677,0.0586714942577544,0.362471933350153,0.444094149453216,0.574354999757535,0.158602715391759
704,5,1,0.46989081408733,0.0374457024168922,0.664897840248025,0.61760389113694,0.0163291722480441,0.00799417387432943,0.942411991335638,0.635247843330307,0.605650644043996,0.0605186789238593
987,5,8,0.107230856499285,0.396582056959695,0.719126068713027,0.913308232667274,0.957746521047852,0.680241984707611,0.248143536298908,0.51182574071507,0.834185499878391,0.310581935125543
293,6,7,0.927007110963599,0.991137392747682,0.210103222629032,0.0377366839191178,0.382030190068902,0.0230853072771909,0.265566700975806,0.945572663147887,0.256466731329658,0.24590732993565
91,8,7,0.945180995506537,0.54312350650588,0.571676424007048,0.689930960304732,0.0852924145267578,0.0476192745734531,0.896557775184908,0.688593404991156,0.474861309503228,0.509316230678023
803,3,6,0.162691284399759,0.909558777223947,0.96265922429394,0.749516712423763,0.974600990594993,0.260515644839801,0.724379363897373,0.205998924339097,0.0702102570444811,0.150193394358549
411,6,6,0.0297378806542372,0.0275259498378495,0.82869554313079,0.106555353931943,0.804096907440852,0.472249219195201,0.83212894594362,0.654740670593758,0.224299895293615,0.280222708451492
958,6,8,0.74517080607859,0.86945105312157,0.393553285468393,0.867436572894664,0.541055587518052,0.389089053133156,0.9357376327876,0.0799243086818373,0.342802745588939,0.492960980373435
201,8,2,0.476702325053117,0.806911350931181,0.489348588286061,0.774793171480903,0.013722920871363,0.0134275688589354,0.0622453603268368,0.0745796365173534,0.777907426974853,0.896506136431498
9,8,8,0.340756880906993,0.680331014879653,0.760088984500687,0.508246281349007,0.374818309669406,0.194506066125615,0.175713652435434,0.107009345337399,0.640395571985934,0.622376764214784
844,9,3,0.663882225826243,0.415393107044231,0.651048898496106,0.340813464382431,0.149516176439798,0.0388109205055805,0.272396951238764,0.866522782244091,0.0509465455422876,0.0195927494145231
291,8,5,0.799465097498125,0.765246636129846,0.377971840531658,0.912826888551517,0.232588533306867,0.145637506191986,0.7204105142568,0.0733596335210139,0.734961335984501,0.683611198162381
858,5,4,0.958501689125504,0.894411415497144,0.479137272719434,4.97485545231029e-05,0.28594835082849,0.14387571690911,0.857166049227258,0.566529141961574,0.100926572831487,0.137561925242678
296,5,8,0.2648135348371,0.576386757020256,0.0359097121268976,0.921158613376669,0.732317993503925,0.122733231715286,0.119987139647128,0.447931893814332,0.849286543710367,0.577742361528031
704,10,5,0.0830660050519975,0.596539553115354,0.656440480639879,0.593377244366077,0.875415904733213,0.438162784010689,0.852848687432287,0.898045209394884,0.547300340299145,0.935179229644244
907,8,1,0.065741404729127,0.960797647269559,0.725527101474465,0.922540482908511,0.978215548762656,0.632341208007101,0.148058515461255,0.460487096545729,0.726228535072296,0.12540487250383
394,9,5,0.650900674577034,0.260326249677944,0.420019085069257,0.759230985847977,0.939509372533392,0.697343091265315,0.393713850702927,0.813614735685429,0.181835364961973,0.405013419054169
221,4,4,0.754451546712266,0.451804133762512,0.757585412465641,0.912204542427114,0.54134154385298,0.0728817170029043,0.685950962649845,0.436494077285356,0.843419818845531,0.268811710711708
759,7,2,0.452241741982568,0.339795664374973,0.176722288203938,0.377164488326595,0.919138481780561,0.00525976949514896,0.60580477646722,0.549947692425107,0.349998269783612,0.991545483780652
168,3,3,0.30054989348026,0.403620257088565,0.932829343639105,0.148855817112513,0.321908118481771,0.158025332847959,0.646940927406307,0.869816161288624,0.974372195086652,0.462731392632821
428,2,6,0.292359488060581,0.553078196770512,0.27838819289566,0.880746053753351,0.0616822311469587,0.0374731353285216,0.176278740087617,0.319699137079925,0.752352249415102,0.929539692887501
862,1,3,0.520436324011465,0.926530971765355,0.504040280631813,0.82090207835508,0.419692885544291,0.248836504737151,0.692868526846613,0.902993026151974,0.902990202816739,0.0198053921513958
305,2,5,0.304478509243461,0.336577508892678,0.245128887134232,0.396659559406852,0.26450996793299,0.0233047110082928,0.820028873998136,0.950204370612651,0.220644598941901,0.928496505245497
143,5,4,0.743635907850252,0.792163525454653,0.0799184972085524,0.685837687209644,0.958851832116814,0.629371406762003,0.0665399654461769,0.922262428372703,0.879737420390919,0.150204537964612
750,4,6,0.689530303587206,0.638102500649123,0.00742420559239108,0.158508593715285,0.9796790686958,0.701946963714232,0.180096906839311,0.034254742050427,0.49503017446748,0.618253439130844
3,4,10,0.812276669714483,0.707340972387721,0.965789020340401,0.59866583334764,0.149239104710286,0.102775179541226,0.677961904372182,0.883783546930808,0.899440650535072,0.34045233050792
317,5,1,0.983556434094789,0.212327108782856,0.395691399389319,0.234949420977011,0.263085752540058,0.0362008247983636,0.207939664817206,0.175018767230678,0.840338596342131,0.647678278713976
400,7,8,0.464268498940486,0.0270053796051303,0.551509613310499,0.280950714469003,0.485685593155026,0.121761162445561,0.0422624112359947,0.0718698752027238,0.956479618212813,0.165040012896899
679,5,7,0.497340478641074,0.224309102269681,0.0707406533610076,0.844930682952772,0.171323241872853,0.111208614715672,0.0469637736004777,0.731682126607443,0.244654466794268,0.0422756547464756
494,7,4,0.203892138052499,0.993279680974362,0.250709995981236,0.919341177608329,0.975042324893479,0.176449838000157,0.0556927795876982,0.0655142237531254,0.571108663421217,0.576564226045739
869,4,1,0.820268178287614,0.040171639411035,0.957791330470936,0.651503544636536,0.775970367829734,0.271178187324505,0.0327509202020708,0.603438616001932,0.435587403563689,0.403274286667816
97,4,1,0.402012075738073,0.651782207546942,0.520662579245493,0.488286153515708,0.367828733399697,0.346225802327258,0.427014397155051,0.365961899894779,0.485859336793073,0.861156096018362
512,2,5,0.0816720982006518,0.502567033775966,0.737801701339427,0.544056157905888,0.730826923232828,0.52180687225867,0.969245491545764,0.248247803577757,0.169112195417681,0.611303051668894
80,10,4,0.69250657467416,0.251177196254907,0.241075714502856,0.856573205743381,0.503075378856948,0.237759543937188,0.878534202635824,0.710685748652811,0.15842662657313,0.0218236210362054
872,6,2,0.0573736275815871,0.546877204235061,0.581899729899131,0.353325579702575,0.706230297575053,0.24966274811088,0.768131379673979,0.166616316918493,0.745743815535097,0.315839949400001
570,7,6,0.145332257505064,0.60412070082149,0.89063992208913,0.485039473977126,0.413703289384907,0.166953341823,0.836336150489491,0.0714469184692483,0.344084047751618,0.0545204197235871
530,2,8,0.26454420232845,0.785136780350702,0.605350231396803,0.747453036687872,0.0864869370988337,0.0387078554684558,0.104582032910502,0.573442022826453,0.812800363423629,0.296324518095003
16,7,7,0.581686774766305,0.186134503410943,0.405293660939112,0.302430685063079,0.384864151151245,0.268745203570779,0.149582738095196,0.613279212676035,0.467728052819613,0.789234314930858
538,8,5,0.309211017877725,0.68878625910331,0.423987636800529,0.932926442942442,0.832879829401546,0.064089510271165,0.748093803318101,0.0115962180967676,0.792626834928268,0.387400326287025
241,7,5,0.0212550534683513,0.826368222396518,0.779496641208744,0.733206954710209,0.644604323027492,0.496782962888504,0.710194816910545,0.910807171806646,0.723267904696776,0.607421746090008
752,1,4,0.627387653167942,0.641538820115966,0.443579178941506,0.859690323679755,0.8528080110176,0.10828345379593,0.846454119169898,0.449766111273412,0.284155003745575,0.176850637742109
590,8,7,0.980383421275788,0.539533512435132,0.176968405220378,0.323075041877315,0.465749634648766,0.297371951707947,0.510879033151129,0.388572629602766,0.770460988946096,0.636950924644433
209,8,6,0.483817586647882,0.345707464850461,0.411042700298876,0.907135495134303,0.761427840679511,0.13426980569942,0.430773464448145,0.858963340591313,0.539549603181263,0.662775925485091
19,4,7,0.742387903719698,0.325471098363749,0.974453029114637,0.58597401889381,0.53214649654245,0.351938166778781,0.838332976613101,0.221690392146958,0.267531441102619,0.756476778397453
685,3,10,0.852821850474458,0.206431685451139,0.140589491051435,0.134780312771443,0.678445524466131,0.236638238515897,0.579211695064371,0.318616467628488,0.275442753462796,0.209044666233985
342,7,3,0.470737601044332,0.117637012091954,0.0146512258037459,0.663282609897712,0.598488785165362,0.457797865455126,0.472512792867073,0.831032856395189,0.30459194663302,0.762078526686155
534,8,5,0.616823207004881,0.517150217736047,0.193907971638627,0.409761998595344,0.815309423701512,0.0139123591337472,0.415275588522665,0.435367728850874,0.658798079413315,0.327149692309834
280,6,4,0.763881658578175,0.120056689686445,0.579335954425251,0.759132714149123,0.894137544297636,0.510501677705299,0.514075149897719,0.380701201212197,0.185372331170528,0.531310642955289
749,5,6,0.913418594012898,0.0112597567136632,0.981099677662249,0.0942695318251615,0.99873647088157,0.462634899589173,0.295457549223094,0.239336968167569,0.182087225001561,0.639221070773038
363,6,6,0.269579003502801,0.154667772029666,0.526759623905318,0.138874967961456,0.727607963129505,0.442006942364983,0.193663123750314,0.143451243149489,0.473121621038858,0.375451847289805
