"n.sites","n.pre.Bsal.pre.treat","n.pre.Bsal.post.treat","n.post.yrs","n.Bsal.sites","psi_bh","c_H","c_H_pro","c_S_pro","phi_Hb","phi_Hb_pro","delta_s_pro","delta_L_pro","e_S_pro","e_L_pro","g_S_pro","d_L_pro"
687,6,8,7,4,0.425215116202971,0.093408358703577,0.188447438583136,0.514292080031359,0.413463390307641,0.697914736349804,0.814411369412323,0.652212248055921,0.545336370752729,0.80357154054658,0.16232253331726,0.258878889579955
39,3,6,9,1,0.836137206798256,0.0995120655997423,0.738671540605201,0.195976875792467,0.877215130477049,0.933074710950629,0.482715590874734,0.426860043065653,0.519017645446211,0.71124959552472,0.372746218026918,0.317804816095135
772,2,5,10,2,0.211746923781792,0.287512121543637,0.670251720847375,0.866544198748306,0.0914506726111053,0.848271704666606,0.441467375697358,0.433893482272363,0.234385087773576,0.792550521441014,0.612379906914081,0.347977013678756
964,8,10,9,5,0.849877471281542,0.686379215114214,0.807058969025892,0.010449055530224,0.642047470976482,0.844375328887097,0.716684456929332,0.403631545286799,0.988074223225773,0.648378461643588,0.888549970348272,0.183349286228977
285,2,4,3,1,0.490641640596767,0.235446366141993,0.860620589811913,0.591840154989623,0.457019303389266,0.691557342300309,0.913778092826321,0.213381104305797,0.242698941964889,0.323517860797839,0.883539748788346,0.912744173838082
915,5,5,6,2,0.361785215492267,0.925698922023689,0.929147807326562,0.752491067152098,0.692368321914528,0.860788711989663,0.879151022924553,0.338584503387462,0.441683426831756,0.500867384278541,0.187569127349416,0.233052810027963
992,8,9,4,4,0.577597165551386,0.168692744914722,0.324908598177121,0.848719420859753,0.175867541303881,0.771220499706943,0.42633421862321,0.0315676847083798,0.275974917365634,0.270443376871967,0.044772477598628,0.282160851456295
70,2,5,9,4,0.883504277321021,0.493142573350668,0.727040974296424,0.710626643844647,0.611185605169553,0.704665506336225,0.204734121322026,0.175795492681574,0.714795895962743,0.0643005702666007,0.579979816046334,0.124867184445006
355,6,6,3,1,0.611236539567006,0.517826608093339,0.89560052587495,0.25706387500437,0.0340163962051505,0.793688938650151,0.264259894614317,0.122883207350416,0.0687086357097374,0.407790110960905,0.392116073772754,0.689701361460867
915,9,9,9,1,0.888012390208803,0.915990792867588,0.947101398535991,0.730577185666002,0.0829738884424558,0.954724729543179,0.875035544674937,0.574495525085985,0.867964041690226,0.650821338958945,0.268733801332652,0.218999511305918
622,6,2,8,3,0.362349873265624,0.583165285655577,0.945893825167223,0.732029295641789,0.893565631022374,0.906709812792586,0.911878401572816,0.0986483866416993,0.733516080153408,0.604692942960537,0.420206490608561,0.410676406343514
106,8,6,6,2,0.654259296493558,0.101495081006968,0.432180930755293,0.207964385947678,0.41371644359848,0.711491261337781,0.728202150925924,0.10137609686861,0.559044944915245,0.199785477174516,0.375126162792929,0.576757251703576
51,7,5,7,5,0.606549426143733,0.217079739533272,0.525894274776391,0.364609638700448,0.206773943645693,0.627338136108941,0.452740320725786,0.115731066163132,0.574286964180809,0.699173132725176,0.11211047225215,0.336498386199819
78,3,9,7,4,0.912277148810867,0.605527265226143,0.828128105334139,0.156450810773252,0.905690843520453,0.964767230827397,0.57602781468539,0.48133808809714,0.182828281689086,0.769156840013363,0.201845798325888,0.312811100272229
961,2,8,4,2,0.626127683208417,0.289399982418027,0.820612881519684,0.850611065548193,0.0498705136579229,0.344673978358806,0.592402220608131,0.0337137975214524,0.26612080365452,0.12847938729634,0.646955613548588,0.0831457257260568
641,8,8,5,4,0.190013460551319,0.55461795762179,0.606964511586474,0.000110391168482602,0.835442976321955,0.87864510522896,0.612308576519159,0.585675584611529,0.784642467563367,0.770081477062474,0.707694046939001,0.39437904391794
516,8,3,6,4,0.536073544206005,0.512060583407292,0.693607206395423,0.299849717666232,0.66367304321907,0.930048790132222,0.581347623863188,0.218073470747387,0.347038490606775,0.124664188006753,0.207592553749494,0.376984967565746
82,4,5,9,2,0.858904775967798,0.0432572699317709,0.248537664991374,0.957104074838851,0.455751729930891,0.941432689772466,0.265791367248888,0.0290482391794825,0.936119027591613,0.79803799552375,0.870059204621404,0.533321955015394
593,10,6,2,3,0.404603487944114,0.447203144216584,0.737482909905348,0.570082830927288,0.29490198396761,0.548239453782751,0.701621039580088,0.47405022061323,0.0132952589658555,0.265930587700172,0.531276002658345,0.643166570010222
685,7,4,7,1,0.309085774640739,0.229661007864354,0.499041997735847,0.815524713298609,0.913373406184162,0.979878806753411,0.436188170527061,0.224692878710964,0.65399491808759,0.999711244044802,0.231910472291196,0.556768783226795
751,6,4,5,2,0.452631415594718,0.677222789243329,0.935808206692873,0.574423015459254,0.44733889664642,0.913160131343828,0.130546109192283,0.0224403740211828,0.0744979641727172,0.64265480481342,0.919144856359554,0.879833964210562
846,5,3,9,2,0.0654393413488986,0.290269818488648,0.50001888942109,0.453475033149379,0.942199365952704,0.972846275205033,0.144221625061496,0.135681885479095,0.00460505729501601,0.598954012365825,0.743959980244236,0.716368512798753
658,6,6,6,2,0.479941424679314,0.0669144537635148,0.681305642712214,0.585902642807807,0.0536520840940997,0.982765705655684,0.514810907631367,0.050920876063837,0.656697088540392,0.677969881805056,0.393029731884366,0.132740767672472
568,4,4,4,5,0.764696784908883,0.458703411221225,0.494199764149728,0.734351027546311,0.282636774741346,0.802127695916003,0.931522859952948,0.752710040080893,0.0124856141962577,0.463257883138978,0.425353838518704,0.840368857212015
183,8,2,10,1,0.323266694634338,0.622096406192984,0.898818520726391,0.307679353203299,0.0915244099796284,0.562569002281042,0.780247157283989,0.523406503571073,0.923205080180545,0.0792055192745524,0.50038105251349,0.512842707782448
28,6,9,8,2,0.756288352941652,0.746944341469603,0.748121312616828,0.084188603409892,0.863862771432311,0.983146826691163,0.125559304724308,0.106113007150163,0.705235671198531,0.470924879169976,0.961468624636345,0.90598927657383
440,9,8,5,3,0.599438869869919,0.429783919346798,0.512394326412092,0.268796442122431,0.163011814353685,0.644479640681201,0.128860185463401,0.0259405396409562,0.551974762663338,0.283528994570323,0.151563175476971,0.868482199673844
625,7,2,10,4,0.79202623022215,0.135663833803544,0.289562549311262,0.439515038270829,0.360198300345102,0.679662250949232,0.878833097250899,0.844241284551455,0.318602926527732,0.914598320571496,0.597872005944862,0.698981837249594
26,2,6,9,5,0.30162436077809,0.20918852008672,0.666081946365423,0.972896307919151,0.307690044710063,0.921128762894445,0.600123579704552,0.523609152926955,0.405338988567842,0.275785018258682,0.0260236831878312,0.478377433374384
966,8,5,5,5,0.178878344113589,0.933499869054044,0.978565931025613,0.286915683988039,0.876395980465016,0.879438377150684,0.364759457346285,0.258058867897044,0.962363009200757,0.101876038850122,0.26091874573282,0.639767219059728
883,9,5,5,4,0.276883794059977,0.514946718157735,0.611750774437616,0.389620470652333,0.344041286800778,0.848882640184935,0.429708723312989,0.187564341706627,0.831891254820675,0.723494080303516,0.458171995705157,0.127850860097189
94,9,6,8,2,0.517071911164653,0.0935160712575074,0.260522196772192,0.166202692863042,0.953321749688173,0.984124206021762,0.578753191277222,0.0423975404403851,0.174744030694384,0.588220481409691,0.576281773855421,0.435798146162112
396,5,7,8,4,0.927980701622949,0.52752289626787,0.78413780267713,0.96455206925869,0.50536308330379,0.804740710597692,0.538517244518548,0.10202489112342,0.990330858117528,0.0160635831452906,0.433097497003502,0.996736347224866
256,8,5,7,2,0.82725396467438,0.509208926418074,0.658312462953105,0.345160103102098,0.0732283939519897,0.602800443355915,0.288798703091056,0.0235461932481964,0.850125167421764,0.0671264932901598,0.0829009389293613,0.630553111600364
547,7,2,3,2,0.0442732172599761,0.501600927952444,0.939477014987306,0.368225818675826,0.801807461589645,0.810241428438225,0.240774754970125,0.147621672696163,0.501184175325977,0.777972645248985,0.0825665205319645,0.49704987100435
665,3,8,2,3,0.665251383065153,0.834550570599129,0.942723302167381,0.575098755684076,0.679031784474314,0.940454304827849,0.640548352735559,0.611661237397736,0.650103591921483,0.0197934872292913,0.621830742275109,0.869011906879279
177,3,9,6,1,0.170686053919652,0.386617862721276,0.66676344650907,0.825244160378654,0.722485283823335,0.8985171118092,0.64099824980367,0.14284003537094,0.202002646253188,0.965991289413394,0.206690233889967,0.463296124339662
979,6,10,3,5,0.622594034232432,0.869742242431291,0.950204590398541,0.763490562453447,0.988902014047326,0.994181291423311,0.833547241752967,0.43917933402173,0.891694407819933,0.587191958980472,0.912518100278662,0.957510163034545
673,2,10,6,2,0.0776199426641222,0.187798337833025,0.861374392941735,0.480449064541562,0.177635288717435,0.727154303702862,0.947971535314713,0.486255780047198,0.0185039449242409,0.17215110434345,0.721284881229769,0.495709238286898
894,6,3,3,4,0.41504165110325,0.56125686726016,0.591310112653036,0.841166796101211,0.330135285580531,0.793374309198242,0.729170846926142,0.0761270649836618,0.0388805965366773,0.614143603089126,0.117450646973192,0.958966583625087
543,7,3,4,4,0.892190867640753,0.533645382534107,0.874200976970265,0.437331013823859,0.841124742969964,0.966876973364617,0.36866713452565,0.0319314929674174,0.945027173597971,0.708038039229461,0.577941272990825,0.227031601603748
658,3,8,6,2,0.735303471105266,0.113424194159289,0.914276716605453,0.835614756039903,0.773780246418132,0.886593417370759,0.478650613259734,0.283550336414375,0.86330733544908,0.593582474672329,0.772696439748607,0.12475045635649
197,10,4,8,1,0.561993865185161,0.370276102341386,0.487541618487176,0.761369643141096,0.881661817766377,0.972441966194621,0.0351116620346904,0.0170703673711895,0.708732067302708,0.754573383235931,0.176330826058285,0.444525868435251
563,6,7,4,1,0.535178545800061,0.588157107965928,0.883768897137472,0.605854648955446,0.321394199465704,0.386463310765366,0.854150600248994,0.196591672091542,0.0217774286719738,0.303189431033656,0.560935949606029,0.887337120552524
706,3,6,8,3,0.70084481397511,0.453910226206225,0.641122992958108,0.988588966412353,0.813785120407818,0.961397389599567,0.807669038859219,0.793433525921468,0.882069983500778,0.915013899331843,0.0874138868075795,0.89296006385379
377,4,5,3,1,0.425600548625714,0.125197286514519,0.675053387574934,0.861618265377008,0.533415795493079,0.890424949849964,0.862214079009974,0.409799587315842,0.958840110465488,0.0969880582078127,0.450716264491342,0.0920032318741316
320,7,3,4,3,0.0317566804575734,0.776465278856643,0.858988955872697,0.353159189164941,0.777570852476731,0.823469353011648,0.10938911922921,0.0614387645411895,0.686645050334069,0.575351750514307,0.820226773150475,0.118300971593685
437,3,2,10,1,0.646564146748767,0.925038085105177,0.991358372816027,0.0219894052176038,0.0155658527294639,0.962973533339994,0.483839781476557,0.209097244313406,0.704056944892183,0.167443695420283,0.0364167910042685,0.287000399635825
680,7,9,4,3,0.131629994742572,0.726796830505878,0.982962205398685,0.38331730981872,0.322306564202253,0.570554601325898,0.436268054251396,0.317147981207395,0.182587282767054,0.0422703539755428,0.829727050338406,0.727176392305456
107,7,6,4,3,0.705573431432154,0.606639642381435,0.982122828585692,0.547117948344676,0.195934090020927,0.562321449943744,0.692630663607107,0.457307389683495,0.678185607060906,0.795450465545501,0.739994676433527,0.668923764436599
431,10,7,5,5,0.235486186765111,0.759007153623621,0.861545184711673,0.618100529925362,0.533849350463343,0.920764036686175,0.643251118697599,0.228373566397026,0.29989540997739,0.88481148014809,0.93735351437605,0.277409233193286
640,4,8,6,4,0.345860391932842,0.438736562901526,0.793300777718883,0.527310617742664,0.163548209972237,0.851365562671094,0.157150834256993,0.0701322044045845,0.687913275386812,0.347418042137497,0.965049257639912,0.438951737569552
830,6,5,2,5,0.823996850241302,0.462669955888484,0.549352981199482,0.257981974032684,0.66911391408171,0.754344388492192,0.415703571490943,0.354845189350168,0.703640330662928,0.48328172406368,0.0848639604737517,0.955686485592602
123,5,3,7,2,0.810043349571503,0.300701660915231,0.800407045304737,0.967003297298355,0.636606231926195,0.70804716695168,0.838322815110628,0.193799866092126,0.288431739179068,0.833097471924569,0.32664690804868,0.189808794162283
343,3,10,10,2,0.273501319462783,0.91458178369971,0.965760418882049,0.554786933541344,0.257591317283339,0.780127511213357,0.0923686180447228,0.0615935793932128,0.152001713711838,0.145854768992611,0.774958573865425,0.924240121549158
770,7,9,2,2,0.194747337038792,0.0546955247631297,0.584380212572736,0.985067121927231,0.786286568413232,0.876946936090528,0.157973607158475,0.110425367682868,0.993526552757248,0.650208918361529,0.912806850519567,0.511194164367812
10,6,7,4,2,0.129707072188682,0.293424715403863,0.96569567313815,0.643814707354968,0.481589298685757,0.5210559443235,0.335150761900889,0.133715630708745,0.94407639768105,0.283147192724422,0.427149590817303,0.323162056212686
74,6,7,8,3,0.657895821940736,0.770715970240114,0.911005041663234,0.702579545676545,0.569854750248953,0.633774604293939,0.876707477726834,0.865668655234136,0.207074724428542,0.656923134610965,0.637701257852721,0.557876048310194
228,7,4,8,4,0.0500463938220637,0.335153324669506,0.85975365764689,0.832924396855431,0.709159413267532,0.78517277621785,0.528016924949503,0.0900997504631236,0.720450057305815,0.785904163811426,0.721607461210736,0.148243167163595
943,3,5,5,4,0.049344692710368,0.257784201643197,0.863287491684416,0.0657135304718511,0.466360955979209,0.961268613416444,0.815228879350051,0.355902760361924,0.533327855635295,0.657146640877775,0.939200888819015,0.315739131033304
47,4,4,3,4,0.623913060472067,0.162399611161649,0.544913415555014,0.0999583960698219,0.816704326849943,0.973442317034263,0.624975505194697,0.172008435580537,0.840859065042879,0.205763048583013,0.136032974309241,0.259592707725801
761,4,4,2,2,0.799470578190731,0.817318404991575,0.853655927366557,0.0227959335471038,0.138805724592693,0.799045510599094,0.803750358619215,0.220000785874192,0.586437016785634,0.174632222745009,0.0316212070277892,0.607992711216118
389,9,6,4,2,0.369098679108568,0.221416238897736,0.34140898049613,0.0143819061409216,0.55287891729651,0.664265959815645,0.926182496460713,0.65758271184205,0.9044441915737,0.660705311964313,0.692019792443328,0.851792823814345
592,5,9,8,4,0.0868248862927314,0.759456693538534,0.807142934031054,0.230180376578099,0.634971581705497,0.972580719910207,0.773927337061847,0.0929766403700332,0.335711352881091,0.28732733895327,0.754269277873426,0.523539286259119
939,3,3,7,2,0.894306170080206,0.857941588618164,0.90244653285946,0.103290272643673,0.0723822529392084,0.148412039586153,0.538227381778695,0.0666155278187096,0.0949732577954419,0.034724829551531,0.602223621253273,0.785499656263576
149,4,8,9,2,0.93329022494161,0.64770645587258,0.705954681079044,0.0856377921160078,0.811734645272745,0.894547491149367,0.0385059491678374,0.037947354745744,0.244021781877219,0.779334002746805,0.955735351031367,0.986765025669732
480,4,9,9,3,0.575657243951759,0.84477393371209,0.895799056580983,0.929889246867853,0.78823848795162,0.973548434105824,0.433421395984082,0.283441803150715,0.754017927561188,0.803333689408237,0.433778731103078,0.196635367924673
256,5,4,3,5,0.156350674470281,0.0975230201525847,0.81190435788349,0.430627121177665,0.3190954674965,0.321895620055532,0.123609830070962,0.0225503848780081,0.550332876949711,0.768513783663744,0.683261309726746,0.266108762706793
994,6,8,5,4,0.306909933158569,0.687673279990209,0.990327060083547,0.587270981752058,0.243872431463539,0.350005090320604,0.986592055130936,0.694842442701433,0.0915136813081335,0.932106511503481,0.148743356763665,0.632179804994864
423,8,5,4,2,0.577167789553804,0.45944640528732,0.92633553290655,0.963019448899035,0.159592217828776,0.31918454934787,0.747664737384464,0.386378626984575,0.719544809269626,0.563289016526518,0.410822100442648,0.633998978314269
245,6,4,2,5,0.418167940623593,0.528408136430732,0.678475902920068,0.520338844054146,0.491850921182684,0.632289164005628,0.954578553426964,0.904461031358164,0.3599963832048,0.568400041299639,0.762485629066289,0.926831681834813
831,2,7,5,2,0.160652751397528,0.876953816981218,0.97181541881389,0.715930130520812,0.85561867917832,0.969533899336215,0.572560997122154,0.271566060023828,0.278406854148256,0.0373188410253031,0.961207402191823,0.815389145176276
612,3,4,8,5,0.485362878399226,0.299916668214742,0.620711449373824,0.348912340178364,0.326710071104206,0.865462478554128,0.183214413116314,0.0337814779170159,0.944628999589873,0.765143006243277,0.217763329977822,0.957779207411641
420,2,8,2,4,0.225431776763382,0.491871534868819,0.785228853071531,0.740083907319838,0.0520316468844423,0.813964412591594,0.575953148214053,0.0186824451504045,0.0152674654842122,0.599833831243985,0.34435424868702,0.714878386373376
923,7,5,9,1,0.416053146203421,0.559427673994936,0.559460245798045,0.832116793556954,0.0384029140921542,0.199854630473252,0.305364703866118,0.238762700618442,0.199086170551996,0.571921398428967,0.0861367314119358,0.0615044272499159
367,7,5,9,2,0.86103394289515,0.679015093430644,0.912606201788607,0.802427089878311,0.726259287364525,0.859890679227435,0.562954515583091,0.533656406619805,0.629438365435926,0.658144610231114,0.0723771427133353,0.550472857494256
621,8,7,10,2,0.203678310915339,0.551799230660498,0.666514530241857,0.00780428503574803,0.402223378884979,0.857116329162407,0.802791140259244,0.435968841840505,0.242486873434694,0.501170655436371,0.704464224090916,0.764807607940724
837,2,10,4,5,0.1584406512463,0.273686001025909,0.281886761240272,0.886400246198382,0.41957501746621,0.683184860135671,0.473753146461258,0.460614968085212,0.155082751388499,0.479143104201369,0.766755371642183,0.213252424913901
403,3,3,3,1,0.953187022497714,0.330449192433036,0.832420311608217,0.676546879261173,0.183599527163361,0.554296737081203,0.458985197970481,0.398705951624128,0.118422224187851,0.0464710217281012,0.82761658010087,0.634738898978243
332,3,8,5,4,0.83086108276695,0.90695959412849,0.997867798260309,0.566706914618518,0.45586208933678,0.97993827933039,0.080017228496098,0.0350501944320501,0.473054378214292,0.681297042488982,0.651136613164772,0.329000869815098
12,4,9,7,5,0.662639200270595,0.144938606820093,0.508150534493263,0.652247582352511,0.810169297288638,0.988064961277784,0.575622238894715,0.0454238369812065,0.376382174893119,0.998357886219071,0.992501548837242,0.574529632367496
92,8,10,9,3,0.383524143965845,0.690026225021109,0.76186738098662,0.634228350567771,0.0441622479804093,0.586531770292711,0.0265233603593661,0.0134629444214958,0.0987723269033944,0.248736523962463,0.665586733897659,0.283647732100892
939,8,9,8,3,0.94613310920021,0.937156425738125,0.9608013689975,0.379195198577503,0.415072288209898,0.902534843944894,0.393062066804571,0.27048545647452,0.762298536281334,0.852775739070401,0.265228216394968,0.943565964334575
279,2,10,4,2,0.0408397860630648,0.155444233872346,0.599214989386203,0.587050087733706,0.871728371999832,0.988240450596541,0.807583432924934,0.498297139312652,0.93649813876776,0.85429154703964,0.0327892565708607,0.273610171939898
985,3,7,6,2,0.374664819434029,0.800131064614607,0.813770446729631,0.291935787153267,0.493070027682232,0.914688989006256,0.496690125333727,0.481474992283913,0.513653744484438,0.408489892661967,0.192813486755942,0.872002135888115
449,4,7,4,4,0.861343317755242,0.548596009965683,0.884553424594771,0.24852515353777,0.0671385518686613,0.728003168339202,0.896067982324981,0.73481873559039,0.0628881443356397,0.044910390705918,0.545462818073039,0.506682513347128
173,6,8,10,2,0.304953326861933,0.853019915474975,0.87324809613092,0.0342868193974951,0.925174269057042,0.947411404851247,0.0991454266184475,0.0320377214930933,0.203691769842547,0.539631456148881,0.301807340819435,0.0249576613487909
158,5,4,2,2,0.761774308928545,0.967711052826536,0.984711923630982,0.164768734866846,0.163331787259597,0.435173826258462,0.38758122211236,0.0434661884964655,0.279824613274983,0.0170517844015732,0.991072909937613,0.384781791030359
368,8,9,6,3,0.979627083951444,0.609986615822022,0.958119413400826,0.659575828333967,0.488810162662901,0.919362956483542,0.781455684819887,0.281832476115277,0.98388537062183,0.735634212520416,0.23213615771581,0.745412541032489
674,2,10,2,4,0.279559198678308,0.278330134971207,0.448395096999905,0.763576951125427,0.571962483288115,0.812024465357266,0.204861875514546,0.124739413216193,0.821992689463007,0.733485382822505,0.465052681960957,0.122004684272641
813,7,4,4,4,0.503601258470328,0.488283194950456,0.675078315705448,0.28544924766575,0.527464321551146,0.82583714760929,0.748852180483239,0.0356217490091158,0.236421356259123,0.722204911443801,0.228623085842351,0.149553750365856
234,9,5,5,2,0.504191054089135,0.232928105819318,0.673828026485252,0.478978309709555,0.449125150474091,0.787985207548998,0.0588841812332859,0.041304964278414,0.638322945207823,0.879999654657557,0.32638036047176,0.247462516819406
945,9,5,7,4,0.633829242814705,0.00517433171453886,0.773062033771702,0.831944675694825,0.852561450411449,0.987738359475935,0.51932556313558,0.486069282171315,0.968113182183262,0.349518662855867,0.13092102409685,0.979128622349072
154,5,4,10,4,0.0899238995572552,0.257001960923173,0.555433697271712,0.0567993891248712,0.450278476157226,0.696154235261283,0.0437869004339213,0.0218632129164171,0.255813745465176,0.553776358165708,0.551613992753695,0.989638004560629
446,6,7,5,3,0.671166254353523,0.648003391444287,0.783540240204085,0.574633471501968,0.793609068608587,0.834611698014652,0.0367090678238776,0.0154508894395067,0.00678396165268496,0.325776301004761,0.208214715588721,0.219017403658596
141,3,3,3,3,0.367384106520982,0.597955331511353,0.931342403645603,0.559373438761616,0.0456962213538354,0.918741575185524,0.16824827366157,0.0999971299410708,0.899646522809425,0.137831239366508,0.832131952987146,0.365525430259947
166,7,7,5,4,0.890462443981343,0.0654444806459127,0.414865919716053,0.617846117522893,0.357004192236788,0.530901248047411,0.740723403864657,0.0766652643334169,0.13123943794982,0.0461355726545211,0.901088547771424,0.143116730183945
494,3,6,4,4,0.327988904391904,0.307473847656325,0.541811468938952,0.736658317002445,0.934272092791135,0.996364081018463,0.519433949923003,0.46572109406062,0.869895102359634,0.0694346528350143,0.0368829049349297,0.235560252549988
167,8,8,3,5,0.415891439266247,0.359504111743928,0.936526315968066,0.110629684761353,0.406583920418937,0.577750925975878,0.284386655171472,0.206612591695469,0.688595238964795,0.942719934222102,0.0466630522841588,0.304760215627495
399,7,6,7,3,0.174964155919105,0.055849992782413,0.904623283744582,0.287709165071533,0.592894644057564,0.714530672853525,0.476552380513214,0.154580797633325,0.615072278569709,0.643585818985128,0.747937195582944,0.649277724334341
411,8,3,6,3,0.0133790677157929,0.814010363919754,0.92787960951094,0.0631135424679611,0.0607516414013226,0.151156722479492,0.618957817947655,0.227534004956522,0.169101242156932,0.053662593212747,0.620097552410001,0.551699151360826
90,5,3,7,3,0.705810995041276,0.529342704279791,0.729053355178374,0.772301808455656,0.584764138817438,0.833874124139291,0.862574177856836,0.674790673595567,0.14151738051814,0.399856988891982,0.444515620675054,0.325117438330036
367,6,4,5,4,0.508835305666807,0.0555707029252779,0.150713451416403,0.923116975044762,0.698373666508286,0.870086060564991,0.0210873301230837,0.0147029296305341,0.157961550607439,0.332112781754322,0.83867758700063,0.332178165470343
764,9,10,5,2,0.0768519446037943,0.771514031103812,0.904209007368315,0.24555301694118,0.264091615855508,0.601246163239731,0.807923269880633,0.100350529129071,0.506123258140753,0.186034405649523,0.564691708279285,0.648538122868026
174,5,4,10,4,0.0320768980342895,0.663254973403248,0.924022138907957,0.537801801990485,0.33187799416706,0.710778223359158,0.329168913618824,0.305858177018217,0.58261434449167,0.217318513857992,0.609360519128968,0.241411326319119
505,7,6,4,3,0.704406539369188,0.808144076748728,0.832974491588981,0.955871213448583,0.64031633206429,0.738856239569267,0.595246735529951,0.161620798618504,0.775320971817267,0.947721128017805,0.0803880337341921,0.0767409641628619
315,8,6,7,4,0.638543819448724,0.357677784967655,0.923173969625037,0.423337575199176,0.140081530415663,0.774878082449956,0.706389208852826,0.529660730671229,0.278965989144542,0.700786559513956,0.982998433758691,0.0625756757838186
293,8,6,9,4,0.0497574020026252,0.265952056668256,0.83655211680605,0.444823125505424,0.823019924445893,0.925166502478063,0.705500948517187,0.508844982568649,0.624663110251841,0.497813203806104,0.472982125192718,0.782539200869016
414,4,8,7,5,0.49413133917423,0.841671723570442,0.917276658533332,0.839729214228271,0.315140322951367,0.585728331155524,0.62795321676922,0.605356402539825,0.161128873176617,0.844878367025545,0.203503104069713,0.133630003041867
706,6,9,4,3,0.10627713200876,0.313265588797978,0.903106514398303,0.67718140245527,0.783885703436332,0.826508819491798,0.91272457153229,0.352806166452549,0.201260852042399,0.349070415281737,0.0679573241127189,0.294372364825383
333,7,9,5,4,0.568496952797263,0.441331156998477,0.510950150897256,0.572694647265761,0.0431651139024878,0.748992196921811,0.640127509213099,0.235135793750948,0.730047372884094,0.333887032633787,0.432229093725304,0.63415641743259
8,9,9,4,4,0.0198411755140172,0.316674014680716,0.683068058509421,0.137273467602278,0.562655194594595,0.774011036211528,0.811723610246275,0.742886843051791,0.016384374588728,0.997682843248616,0.747760225382121,0.430293086333456
786,5,7,4,3,0.628275242432253,0.0593098951047519,0.352280158554737,0.664707727606804,0.986892165316176,0.993660222298573,0.652762228418677,0.485031820423257,0.660039109997288,0.484052590245917,0.72094633594777,0.805558474351536
594,7,3,9,5,0.101409343512496,0.75070284734196,0.892424964468477,0.0376789769526804,0.469223636297649,0.642337273059887,0.767384196126345,0.262278651768794,0.648142748473119,0.0340767016066937,0.740240458976221,0.0163419067384442
183,7,4,6,3,0.369140406694193,0.706906977804541,0.980382519400554,0.688382576809777,0.0909425872073742,0.839063665032178,0.961475821961509,0.364703882001011,0.159208806901122,0.281702185277687,0.412660593248811,0.246870430396218
581,6,7,3,4,0.122801940037822,0.469201597183151,0.731468211447342,0.986047398599051,0.991859353122255,0.998614378787802,0.899915366223687,0.743386859789827,0.330564209855255,0.554954735920206,0.153283013627795,0.245261391177494
522,5,8,8,4,0.872856398474239,0.123857348110108,0.834068048125544,0.583397854235978,0.556510961307283,0.588583656969581,0.601828596750833,0.167110334907734,0.0174346870271256,0.368473060175404,0.427466692348337,0.0860833454363747
587,6,4,3,2,0.833639815569296,0.835941762153618,0.90215555504217,0.0427026963369455,0.421123034018557,0.916089005906284,0.0730621455979301,0.0684957441342482,0.984890234420006,0.634139323427039,0.216887289102026,0.483271520616557
559,7,8,6,2,0.858316018891172,0.374118775986345,0.73753803391616,0.70913394124757,0.25879709513369,0.277006174621848,0.506002870681859,0.0530677342037642,0.274984604582377,0.237771339103882,0.965931588791939,0.905765402115392
502,9,9,7,4,0.48840367535206,0.141702568760188,0.507340108278817,0.0656925215279451,0.517307194874762,0.873955956478562,0.265219638332515,0.00609301330120745,0.744677347222413,0.207119072042312,0.354186382111767,0.465197689771978
121,6,9,2,5,0.991028422433836,0.0749721277788281,0.98325495357933,0.0536181860032724,0.284207682108204,0.583458586498166,0.371196319288202,0.0618175111457584,0.298094851043448,0.283343879135349,0.528385475357342,0.806821463895892
485,7,7,5,4,0.222866369830025,0.533739843186853,0.904528853739276,0.885433845659671,0.00584589429113548,0.0808583154465791,0.861094258101447,0.595470174173694,0.373446084212442,0.144089404359157,0.575825592859113,0.248154560110276
698,9,5,4,4,0.862804932576371,0.761214322417299,0.769262043242095,0.945608558166213,0.837964940565801,0.892551829731341,0.948912058501667,0.67035422170206,0.499030514405924,0.468813050049031,0.367754057958233,0.894850529794279
711,6,4,7,3,0.977035903052986,0.676858876544889,0.96860098910384,0.775125032127416,0.726495285151061,0.802422309777725,0.954185786710656,0.833759143842406,0.480312070881831,0.409082323740073,0.813192752406374,0.39166445807023
529,10,5,4,1,0.47517776879929,0.12741653913809,0.575046862257006,0.421403906069486,0.22005369157868,0.567871496989705,0.214353610848542,0.0738598678509894,0.973573344362178,0.167788831172022,0.175237932166364,0.157775764445006
9,3,3,4,5,0.773774118579132,0.773761595205218,0.914977087517895,0.303563399372553,0.335737368752691,0.337154915503881,0.833931181779597,0.472471387542243,0.200569952688692,0.925004769396805,0.619919870279217,0.372575851811166
86,3,6,4,5,0.896506602579681,0.474243943028687,0.740343861437361,0.446076845952636,0.849512649614364,0.986922423501638,0.187567057703063,0.184516596430514,0.698889528921014,0.219351277492032,0.0652760807497194,0.58665301880124
752,10,8,6,2,0.295022760297684,0.587455133214942,0.784779779049653,0.00940513663918246,0.91013389731145,0.959406481475422,0.620181592826918,0.192274485068996,0.204646668465598,0.498462471013819,0.875513099232363,0.995976370152505
721,4,7,4,2,0.654600733901653,0.531796179883741,0.682169479437143,0.372473977615335,0.373909708546102,0.419833935725331,0.937667804445932,0.750728180888391,0.409770806343108,0.364325639043585,0.639033926036209,0.116222430922627
