"n.sites","n.pre.yrs","n.post.Bsal.pre.treat","n.post.Bsal.post.treat","n.Bsal.sites","psi_bh","c_H","c_H_react","c_S","c_S_react","phi_Hb","phi_Hb_react","delta_s","delta_s_react","delta_L","delta_L_react","e_S","e_S_react","e_L","e_L_react","g_S","g_S_react","d_L","d_L_react"
758,6,7,7,5,0.623963369787717,0.811692696647137,0.984781857562086,0.314464374422329,0.790157980843451,0.59998423882816,0.775630243808419,0.316119555413933,0.565162737058266,0.0606676615556767,0.334300777004615,0.10558849710552,0.397008037968872,0.263131308591692,0.988632808815318,0.726380111316987,0.365184660825456,0.740225767947617,0.850818278541508
511,4,8,7,3,0.426676399873314,0.850382866358198,0.872431099403498,0.869918425716064,0.929401696775581,0.78366988732703,0.8273036127314,0.882748721275083,0.167835953065637,0.39975102346247,0.0210767178448606,0.677075992560992,0.825377426737768,0.694531210166263,0.760384762332524,0.465444671670208,0.305492450689208,0.698850281203445,0.784491447102123
547,3,6,8,5,0.449811158727924,0.302335968447616,0.667061690148494,0.378730741418712,0.503730621470454,0.224610844311095,0.938020275330805,0.530309288254194,0.591312851812993,0.444069999236977,0.0375896807724038,0.829889561346034,0.963542460125328,0.425074180317251,0.589500714614936,0.761408131667576,0.247429476786099,0.933980270553729,0.987372059842876
626,9,6,5,2,0.471120608614525,0.541826204373059,0.662137536956311,0.829761088955612,0.879990901521482,0.638255816477677,0.901944160173432,0.0103629127767403,0.0980120853356319,0.009620175606432,0.0738950350936877,0.259164847561507,0.764828213890801,0.941093886574195,0.948666979022706,0.985749713315815,0.660324503220003,0.114654719973286,0.682120788303966
463,5,7,4,3,0.899908185470453,0.522344860000443,0.618618953743085,0.0198661211919971,0.0568920659269278,0.966866116545699,0.994799494827021,0.684806538793258,0.590306025873567,0.517891586492956,0.55502405063786,0.667975003713788,0.935972644600442,0.413841649452038,0.531165865976248,0.212884111326374,0.0301971165443064,0.752907858155645,0.93531942501347
655,3,8,4,3,0.758521680043987,0.451618257436529,0.992789417346461,0.734280085817235,0.919683845263072,0.5659768246094,0.979397996157852,0.676523101924267,0.893056072341488,0.614196222473671,0.51666644081394,0.247103930935124,0.357748601165934,0.814173456373578,0.869012913741249,0.565544775133696,0.0591214994218831,0.0815493121242384,0.819315847436118
249,5,3,7,3,0.685974187009851,0.849903034358029,0.892192068128687,0.725746058900026,0.822357134979685,0.693273199163936,0.998501867403097,0.723655614379072,0.732340430303803,0.552523091153654,0.0867364123413389,0.633269290510821,0.86785806034785,0.41856031316414,0.573822191652992,0.00748020847418811,0.00529828923523191,0.509900006953906,0.558009313520864
639,5,10,9,2,0.759845566237764,0.227492888212786,0.838141524360469,0.909527419610461,0.933184958627787,0.576837482554303,0.928657074106625,0.493245871442277,0.299408656057576,0.145417538220723,0.173664349643173,0.162874648323841,0.747662747729684,0.319264861915959,0.395634708751619,0.146509534966946,0.0131888375868201,0.641178670027037,0.898266390774191
246,4,9,10,2,0.359400969031709,0.0654495379516389,0.770855583102526,0.0713134723330848,0.881422914105488,0.50958736507732,0.954221247991845,0.168956403261074,0.455415370949334,0.0575264801184562,0.0284635674337563,0.263751582719875,0.284806327851863,0.666813070333097,0.713260835776185,0.697144756990159,0.417588871194011,0.399589830922149,0.549317462404412
353,9,7,2,2,0.337461116150324,0.792827073865826,0.848297122334211,0.614017117119441,0.866091280725273,0.592038820216688,0.776858563675619,0.467773391256458,0.801360421038698,0.379777750396254,0.57667071493193,0.674516218116996,0.733396186848704,0.130961250425386,0.792608683419474,0.557770017288788,0.0563442831956298,0.0672144895245554,0.796803767441274
642,9,4,6,2,0.0680772186925169,0.754105919959699,0.905884986489732,0.513572467113705,0.968822681429908,0.672685671632038,0.846008869649413,0.531465224591969,0.780586864293762,0.306025603613485,0.230903316255012,0.184529911332577,0.884332647752884,0.0760273567788536,0.922510597397721,0.641960621403297,0.477185137083119,0.0627744986808393,0.163535808925735
911,4,9,2,2,0.104315582155762,0.247258226680569,0.823024509982687,0.894197634613398,0.959236267527107,0.617475311294547,0.846807642733191,0.229511242086068,0.905684035827755,0.114516388735364,0.0148681440684386,0.718123662710632,0.987969815934205,0.496367009723443,0.849007900751189,0.506613786510634,0.36424041874684,0.88333753332668,0.906802961400397
669,7,6,10,4,0.904750651363446,0.528323338460736,0.794850278050206,0.591017821225105,0.614201007672046,0.560348889310705,0.825074718297639,0.273314436076488,0.648694963240973,0.0158586904217764,0.0643359525186992,0.355112040330609,0.76494550921912,0.21155791310647,0.773913644870914,0.776191123163444,0.363237134394885,0.487029873777158,0.493281223985641
55,4,3,4,2,0.0694019462038297,0.488856660054508,0.556309396069023,0.418280957352882,0.55595679272217,0.42781299609018,0.775886345625966,0.000650893167057075,0.586756882856786,0.000106827301326126,0.0886708472635499,0.267257061492396,0.72109693038489,0.0133498570295749,0.272507380304222,0.777302101133554,0.26057288191356,0.682685378732113,0.782999801517063
841,3,2,2,2,0.492799475724017,0.0154721469171811,0.710184038851315,0.918438613085425,0.975635311111246,0.933281465197774,0.995308183117944,0.576535708974744,0.966139548454178,0.155243851736295,0.299600087853347,0.948749976461031,0.987539552259118,0.471282636732352,0.872837574143696,0.159533667442831,0.109371699249118,0.84485129293038,0.937246688851944
928,5,9,4,3,0.80409414703534,0.900971696564252,0.963992857055963,0.543704079758329,0.82552400055696,0.822081098746345,0.994827434637652,0.146931465745228,0.751160094994004,0.10768142248425,0.0870082182390346,0.605974438716494,0.75043163517145,0.653494427201455,0.765932702595102,0.086907920969557,0.0674041432310684,0.012914305410278,0.925591888784675
316,5,7,4,3,0.839252639383101,0.49647384381874,0.760363861054028,0.814546807599068,0.923143784950903,0.504781595772644,0.582396330564174,0.380179559289012,0.520357854432869,0.361135605526793,0.246300878476697,0.443689937880659,0.491752623064652,0.697989925377094,0.799566983473933,0.543391563247913,0.447299851293357,0.288393159257341,0.851475162465309
69,4,8,8,4,0.933190605263901,0.554361804718338,0.960133143485038,0.267068837152258,0.336897327541331,0.295314479341265,0.533446703454719,0.810405783305061,0.927749206132209,0.482738049708062,0.666686459966296,0.349648286209162,0.500452207080763,0.367889156843396,0.965039078818783,0.376519453428662,0.0206673480821331,0.964897593218903,0.96662241664058
897,6,9,5,1,0.757816056485823,0.595511354017234,0.796489879191691,0.396693777721957,0.454591913144929,0.144955396924657,0.779572390834055,0.713562081703008,0.700309332915954,0.48786476234158,0.0696104017378849,0.573779556921637,0.827435475983407,0.199557109946408,0.474144267604697,0.355020820455789,0.169225299921218,0.74440314241373,0.904994549295527
640,8,5,8,5,0.187921997557837,0.933170712838764,0.959750290167111,0.194150960881822,0.715727177935129,0.142545524793048,0.709645566004642,0.683925109314662,0.913614414640097,0.0840156740257565,0.0912288564200956,0.420572341826791,0.496765925119619,0.818124730245303,0.964751243825018,0.559310631619743,0.171182868539886,0.923675444298843,0.973031549685415
252,8,6,9,5,0.424154685559566,0.129970035552094,0.816465612218215,0.992180767631833,0.999297027421863,0.983374198570149,0.987387443445932,0.818752287294343,0.29896265667628,0.667692200804747,0.0932694862835392,0.117916306535201,0.881350328461448,0.433215028945473,0.720312937224495,0.626826662758575,0.161558971839701,0.926509787894832,0.948407171591123
901,8,9,8,3,0.240665537708299,0.553408849349758,0.909687066610195,0.0578734226592351,0.610916221518718,0.916326156365289,0.937109661057485,0.350683573252568,0.147271029749443,0.10006674025059,0.1025935808735,0.219571544921538,0.53812037288542,0.390895949652488,0.607342678790076,0.586156480803317,0.118608661476047,0.391405088259396,0.555694993206334
101,3,6,4,4,0.430169608210283,0.176868922599242,0.548239372202065,0.414017278956994,0.681581553359585,0.374130286561302,0.897642102946413,0.9575613064392,0.612417162066163,0.242020608907198,0.577798570549715,0.748931470054202,0.785427774355661,0.537408649151679,0.834558588690819,0.911098401534045,0.416170414480898,0.432958513949299,0.448876596284391
394,9,6,5,4,0.601724407091038,0.492562237360096,0.937955748706676,0.183822498947056,0.677016326094395,0.722778465200844,0.92351179514936,0.178958006819221,0.0881492181188893,0.133189492660083,0.0635931564242182,0.898575465276791,0.947365634534553,0.138762757612043,0.93544239707671,0.492704111109255,0.0561394528811898,0.205407792043593,0.844584620473996
480,5,6,6,4,0.328244382210611,0.132731501020398,0.88897972813957,0.512388946488383,0.685340074150424,0.771952815345791,0.933820787512319,0.077022423153813,0.355156379925925,0.00129230699378879,0.352684360194599,0.247242259604949,0.491876077158184,0.0863862851837883,0.0889847843410134,0.758573244105978,0.436422691991503,0.588624804171524,0.805106819966776
836,9,6,4,2,0.937014029841684,0.459027449601144,0.925106361137534,0.374766654014587,0.612444672013199,0.394552717641997,0.895149730117357,0.584371781682433,0.373033851740509,0.471367213201802,0.349798236145072,0.720502550282632,0.877502223550244,0.341116909675789,0.772090274357626,0.27480569701225,0.192429295249968,0.168440821259166,0.719469284267291
636,8,5,8,4,0.0610732587537728,0.0191529321694281,0.877504322995476,0.0514151770957746,0.187195541216599,0.0503539061467163,0.0725737497819395,0.765071503226762,0.174600967010832,0.608781068550235,0.0257646926413987,0.576582836938836,0.752896962247309,0.646476986870356,0.924798910749257,0.592241191277001,0.486485242703404,0.286181026621675,0.387189459291197
268,9,5,8,4,0.668254501775932,0.592491859571612,0.971699340762712,0.866608286811295,0.916916835811841,0.370851417971333,0.573944177437832,0.785313358536246,0.938654354132805,0.518840257627806,0.00497802980555999,0.520469414952421,0.756965313637939,0.967646916188463,0.995908582150605,0.558114604812767,0.510292969428483,0.0400003675883403,0.205402594959149
322,10,9,4,1,0.24542831403506,0.659274057783862,0.872945703862166,0.175930346015561,0.290948964431776,0.723368187213642,0.743399700450008,0.94423509954249,0.300051763257012,0.81695322668408,0.115349159258345,0.282088061766094,0.854548663758593,0.38340707088788,0.567931375950563,0.814262839666591,0.608183315005063,0.0135880816108314,0.554273518964649
948,9,6,4,1,0.0487097407401539,0.887846374430717,0.917726883986931,0.503992096685758,0.959926357636206,0.491881876747706,0.572355226519453,0.55746105909734,0.398454006797029,0.190632507626975,0.133215266624842,0.470048972037039,0.74076235272702,0.42358632256703,0.659277106804896,0.00752571902312338,0.00507120119131303,0.781741202681325,0.813925869110776
744,8,7,4,5,0.95756432579523,0.00340788772185333,0.715813964590952,0.311266124203196,0.397936086654407,0.337054330046685,0.676871637725937,0.767714094037144,0.274299327946617,0.335944479941573,0.0495026691544524,0.817605781608238,0.976466310789274,0.829208929558378,0.902292250099095,0.261416376338736,0.104188309427884,0.662017588179442,0.803583555160925
677,3,4,6,2,0.0234936037431471,0.370370195183135,0.883754942889992,0.425739597549383,0.747284045481423,0.535771875981614,0.641174215556508,0.677269267033273,0.325025829667342,0.556713458102748,0.104770002956191,0.198169024756365,0.747233401995097,0.0040709702008171,0.648505938855841,0.631383095629956,0.239310046093684,0.677023611065978,0.733940867471015
210,9,10,6,1,0.248913624968822,0.407306905971421,0.831354340338136,0.976358671140415,0.995092303625317,0.735438675541873,0.878338565790557,0.92111658658986,0.167034701917041,0.191978117401017,0.0994239399284948,0.0722336832377361,0.635207379518038,0.484821757162898,0.845050848529705,0.299170137883606,0.237903983154494,0.335178823815566,0.965816580549954
269,4,9,6,4,0.96674358691338,0.264562721394328,0.846202353850088,0.840137070292421,0.992357746457953,0.863046946480614,0.895496051607939,0.836086949904379,0.876978076794068,0.396475029022486,0.416581487178843,0.0304262853249675,0.551953751405515,0.223142659146083,0.791440030057866,0.519225566172833,0.256369265901699,0.489880171695561,0.717468528995284
691,3,8,6,3,0.0762071938427864,0.669900405461784,0.992756540272908,0.957931495081913,0.996485559012602,0.674370510256174,0.804011241736011,0.610630054523191,0.00760962104203645,0.32267346833345,0.00753951488906598,0.554045467534568,0.661895264033713,0.12406103112027,0.227616712317773,0.766724178326572,0.571918299811217,0.158794534749608,0.523477852432043
618,4,2,7,2,0.415364975352632,0.431627795266034,0.793622201496112,0.824146999490238,0.985010110985343,0.828414204022498,0.944236447802004,0.499316674223426,0.837839355090912,0.185398905051346,0.392358879610081,0.244179477789975,0.805323510845145,0.910580606083083,0.992485922056939,0.646360645202338,0.501544654867325,0.453757609220059,0.721241449484935
722,5,6,9,5,0.254700603170414,0.0389431468399242,0.163164418457537,0.494008367424202,0.730196601619971,0.634094837800995,0.668593249665058,0.65154835074076,0.0119707200605888,0.617013853469241,0.000979565943132969,0.418404221465602,0.689560388175192,0.25745970622485,0.637484829716791,0.0561369109979365,0.0525802475733821,0.650651651989576,0.971791743972384
943,3,8,7,2,0.313704682340706,0.440034323822288,0.507420239903155,0.670475652134698,0.884400370797526,0.458610811075941,0.606074713477902,0.907919293140434,0.851575636428944,0.535313909616619,0.259281256372951,0.81288354768299,0.879050550578261,0.811383625107142,0.838840570844432,0.951931231810315,0.783406644422753,0.288772116570594,0.707469755891889
747,10,3,6,2,0.0460926043311832,0.940240533815511,0.95987991220636,0.425294741173391,0.829850630678703,0.527270679467358,0.960215870707171,0.966561930561345,0.682091364848288,0.465340551408512,0.112212520342582,0.561838566609402,0.78203723977261,0.36088761522295,0.71531756756024,0.305802073696116,0.145891147636302,0.542527437339467,0.748863042206639
886,9,6,8,3,0.364642731118877,0.722595708857966,0.931399504407827,0.70145052819408,0.987785251684278,0.78493574292725,0.820428895206423,0.227220460981037,0.86105151972319,0.165156201486785,0.392017158126854,0.317187663148786,0.589889507363161,0.439555653565237,0.882923104500863,0.984176483684871,0.519190805588477,0.684888722285558,0.710831333576637
690,6,5,7,4,0.268969863721798,0.761165751815354,0.927151776159368,0.808030008148192,0.882947147536546,0.807587088215607,0.942610851976071,0.0972223579984857,0.016087311010086,0.00525648456801471,0.00368706594657959,0.273603316583787,0.684652536732958,0.779986030055885,0.945169683078827,0.634035512359673,0.279332743100908,0.172135053844121,0.514014935791446
72,9,7,4,4,0.711071396745392,0.584078008301021,0.989825101433127,0.468294251407892,0.841258910443807,0.454094323429,0.592847991228064,0.354042355706799,0.653517298987042,0.268808233863402,0.380689817834086,0.926354617018392,0.986909983613238,0.41340236390098,0.474520914925029,0.162301755941822,0.05978674931241,0.0203347270577913,0.799895657206548
232,7,6,5,1,0.96402607977665,0.539800112942816,0.666334131344838,0.205817866791296,0.340143023035321,0.0376382575598313,0.179952418812416,0.389030450881622,0.271973317328352,0.309930007114408,0.118319181158739,0.137176074020774,0.463770964152048,0.489880257290695,0.60385463518603,0.895949782976438,0.602060570179248,0.83892488003585,0.8940106014105
353,6,2,9,2,0.182758917137561,0.978900341781811,0.98208616773188,0.463974586052145,0.826298603851982,0.159712173933559,0.562750591381756,0.136287820158899,0.577640385697945,0.00256927429127683,0.518936609662087,0.274801444842736,0.473001671448455,0.692050953466143,0.863886073973164,0.335625447249133,0.184030580781157,0.282861933521787,0.646793046831927
10,4,3,4,2,0.881960109228129,0.668107331631146,0.771412332790527,0.00900225467877462,0.96087338402422,0.997033042282495,0.999038859741396,0.270531148476969,0.854641426774766,0.12756426486528,0.10878061130784,0.899122614880092,0.993828342542023,0.622657084569754,0.855794040072079,0.886363795382809,0.643394507176297,0.102301855326095,0.424185924881924
256,7,2,8,2,0.293366276221885,0.284991765759164,0.916969243286751,0.90615062633825,0.944834285306364,0.523220221434557,0.649232618140929,0.38106252470531,0.903468551513669,0.277834803567164,0.369667306520899,0.54109635379673,0.69558529964219,0.913144275195245,0.945229001262523,0.831249449085421,0.629964240935559,0.666281684149965,0.749475628544823
539,6,5,3,4,0.815136907381797,0.857227845051419,0.941684048974077,0.537297303972417,0.659297588241561,0.222281006138003,0.65160572371381,0.453426817739336,0.532180158666102,0.0396605067338932,0.215508941870387,0.493598180646636,0.635954388700694,0.631452922819648,0.801608820772155,0.544483555974579,0.0471019885546872,0.738745246638311,0.963868029322811
968,6,9,5,3,0.22042700476069,0.713968821045919,0.742393385971363,0.980264330629003,0.997965846312323,0.741610867896746,0.807334897717437,0.283796270035324,0.436283340111189,0.142432716585426,0.000834319494373338,0.0587202492723241,0.35961921545261,0.579111062669894,0.971576534508172,0.311005900424905,0.246266113008663,0.937197801431129,0.999090868110683
169,9,7,4,4,0.936805618771072,0.27665967541209,0.618595644453003,0.999578676538216,0.999767652360305,0.0656674172597472,0.689882299084126,0.173342949215998,0.317263972568954,0.15381694750583,0.197654182753704,0.590642297432316,0.766738400881882,0.281905332390126,0.589653828339646,0.0932197778628673,0.088196359754834,0.381990430133953,0.659089902418212
104,10,7,5,2,0.536019166101539,0.652392396296747,0.833023646705211,0.598812261121906,0.893564795372118,0.129370464636292,0.71392242302342,0.88064048255065,0.687045446186722,0.176203761788631,0.19235278572436,0.0770770116897067,0.943367292251945,0.902784211758268,0.989685549594262,0.846831387749896,0.519541379219145,0.457693109198427,0.766094756937802
934,9,5,8,3,0.855031158779189,0.892946615509409,0.951608438170918,0.201451506182947,0.933240778151118,0.157886770424456,0.920913035878361,0.0465166537562851,0.617536072901776,0.0227765606295515,0.349362327811269,0.6147225304608,0.926978832224464,0.241744800537569,0.322626417242781,0.410172375761275,0.184870029722494,0.570597660972108,0.725908503512601
653,3,4,4,4,0.120871774423751,0.858733761993563,0.929795511137126,0.0387410521921469,0.620147196601708,0.0367508771799039,0.859656355841415,0.837058848188305,0.727144049946521,0.796375434785761,0.489214147715179,0.937668365820264,0.99984795859041,0.307283094837191,0.891354910620449,0.687046479171026,0.552576978286873,0.0426411038517719,0.80963288173223
347,4,6,3,4,0.00462517583554145,0.490515290385671,0.888699368833696,0.211343418819783,0.728653952785622,0.0783667584894923,0.378370465476548,0.253242135648243,0.683253278630553,0.116480457782877,0.657348234446206,0.388638400708302,0.860672930560169,0.635459593763482,0.690792553993112,0.693149213778251,0.195968343376068,0.634893116282299,0.927539422339554
545,7,3,7,2,0.457520683835656,0.317760121766804,0.998109947980646,0.0814192706983537,0.640572620967889,0.931860114315408,0.940469895493161,0.0468024090734078,0.587791019684821,0.0138563850456688,0.0736856041237528,0.625531657556398,0.898903932247654,0.385180614684382,0.609231806312497,0.491637797057512,0.422857584216677,0.716447291014646,0.793637749989905
12,9,5,8,5,0.47451242693204,0.284379583148961,0.644746809394087,0.412904894037289,0.840377409524791,0.242283202216029,0.942110898823816,0.274834955337527,0.874392212417256,0.174608955252254,0.62434504531994,0.642811681481381,0.766404545289313,0.416474472421152,0.612808741528207,0.301160656813369,0.00883587979980485,0.115076258288114,0.643057006965453
186,3,8,3,2,0.53001661473033,0.230019388841325,0.795371704898247,0.821779043668392,0.862878225851567,0.40982357526843,0.483721940027354,0.208208154763607,0.227859878238197,0.206439748800182,0.149980272088343,0.525393704575812,0.703337056785684,0.354254645570298,0.569833199231959,0.633294278309634,0.546202115414627,0.190524976216001,0.194823088751411
629,7,3,4,3,0.203852208371018,0.869970204162248,0.897833181822861,0.0388995522073237,0.0877975280493864,0.435559340783465,0.888964000868217,0.675975552756968,0.772043892292352,0.548010582826581,0.737235727271923,0.168724260961707,0.98714046702145,0.358860487630544,0.783469323066654,0.458459653790272,0.45380495587297,0.02718088345672,0.926269043472282
122,5,8,2,2,0.0972224363163114,0.0163139850446722,0.03854368628267,0.169947480681329,0.679263584270946,0.417774889805703,0.534864130757818,0.660145061080204,0.457245100775617,0.64553969858009,0.0429247425645013,0.00559836083231494,0.464153326288375,0.969800374940992,0.973497222057403,0.208649685720145,0.0244011692004782,0.233427448119619,0.494192292276491
814,6,4,6,5,0.0710876544730272,0.697424741153372,0.87529462420623,0.645061308955494,0.739955745616553,0.246066060861992,0.365667312264468,0.202577875710255,0.364819275248796,0.101355767168533,0.00892842947248239,0.551652301758784,0.962838822533839,0.60278671268702,0.909765818020485,0.874397688623494,0.154929725299826,0.975619416516507,0.982962458877024
24,2,5,9,3,0.791745177906286,0.711889850969333,0.97058688461376,0.0026434840193484,0.26565136200234,0.0406170453515369,0.345290235885112,0.766707981970813,0.648971732712141,0.738569213308647,0.33184999733962,0.247014839913463,0.987296844625468,0.96716173425226,0.98314897526947,0.908284761502431,0.372659749244167,0.525879016222223,0.631340896252501
191,3,9,4,3,0.394409000798385,0.95754806850329,0.960851558626195,0.604890606903098,0.981239876049672,0.891928470047982,0.896702157090726,0.616645889620576,0.521414145627921,0.322204124451489,0.145798623934536,0.274443179809954,0.346019816550522,0.121962912909803,0.468570978196614,0.000851423479011282,6.67029753809181e-06,0.895548458177224,0.929474062771919
211,6,8,9,4,0.820781764243077,0.810189191419212,0.870746003039227,0.409747792409454,0.960583432689287,0.997485415762034,0.997681688974912,0.453141280245851,0.565024574676109,0.251844255346062,0.0348504135506806,0.490964893942769,0.703638491277664,0.856319027183438,0.985023773674388,0.159176099629933,0.0179016571750061,0.713281881428557,0.78590009124673
972,9,10,7,1,0.288166842198628,0.723249584210222,0.921855362313885,0.855767929954687,0.925647352267242,0.678466011400661,0.774404078354846,0.677520739249932,0.92113543509373,0.497686044996847,0.335737508996975,0.0128489747145679,0.484633360384564,0.113485873158346,0.399553884031271,0.199703413990559,0.0190615135524695,0.935556709976052,0.939142290069755
236,3,4,2,2,0.886691889516963,0.104584167065844,0.28484213793128,0.711331203908473,0.965682247611625,0.970651963005238,0.995519809333557,0.396056994224712,0.753708256401168,0.325851580089752,0.439342812525842,0.0825244733564556,0.226428809357073,0.0483888819858432,0.862973588218772,0.378610330374935,0.0221094478819738,0.0451603146819398,0.196512490271447
81,3,4,8,4,0.684681775065279,0.624410973804397,0.948944659876473,0.680678135965462,0.939811994476243,0.0275043860232225,0.174933691581786,0.962763017254928,0.704939749114728,0.936650471701013,0.328588996248617,0.365668164260732,0.492184259145778,0.605306631426071,0.894024280024863,0.423201168287313,0.36552034778988,0.380555001387652,0.923372866601468
687,7,8,8,3,0.280877511170413,0.790985137794889,0.943782431858738,0.934633078786405,0.95821138921495,0.570007590117701,0.88929148961169,0.4256985817387,0.933679698118451,0.169131358089009,0.0733972755101368,0.221907690059487,0.675303768692158,0.705637097878824,0.963231922889379,0.516979590648436,0.0448537067369386,0.118512776752049,0.425754253114016
949,7,4,6,2,0.720216673748079,0.113221934627648,0.73217108275706,0.671160473727598,0.846275234866521,0.256449094710965,0.500930423798313,0.345390051127668,0.845069638395403,0.312961053675054,0.411855851385649,0.37356692703038,0.782963245148575,0.0517350943035912,0.0779445659010586,0.878222353401501,0.043330348426291,0.600849932880746,0.824014544942671
471,3,9,2,3,0.686119393157191,0.105775037775422,0.350422022619876,0.54768647297516,0.647594997024924,0.924420267757634,0.924936170073259,0.443757641924475,0.984450426995801,0.414894501764299,0.950733452668502,0.904133215124276,0.996063763652339,0.845220568930404,0.850049862822419,0.512506965228124,0.15095682889243,0.104217570252158,0.966199354283687
564,3,4,10,1,0.434239323349576,0.661157974211569,0.872003985630342,0.139574212065828,0.269577844479486,0.186261997454334,0.256129026251958,0.194476430259389,0.542453419754421,0.145563562129882,0.294685457615522,0.920288394239359,0.997084273592154,0.0084725496110972,0.818032241564657,0.714121022899775,0.507544669361441,0.216952696924959,0.862702876865831
902,4,7,9,3,0.413348276892887,0.0996205317737767,0.87185481942366,0.922811897576298,0.963908523406812,0.962669135292247,0.983125389750436,0.506010224700207,0.287917008157982,0.00882031019097385,0.150237822427968,0.0540783079872606,0.951450726830623,0.0895122549828608,0.992309532457059,0.425950694193318,0.240641031751901,0.557900034071249,0.715401371801054
626,7,7,10,3,0.784520253639971,0.847572871044511,0.967647012396169,0.820599140021089,0.996215948120272,0.449933519227058,0.459056823048637,0.362493219748233,0.636059226030414,0.310635953673043,0.613634564562152,0.0727733100730926,0.778055503758667,0.59662273848867,0.842095356920824,0.837555256118043,0.220642672173387,0.851009767470974,0.998769551653686
45,4,3,4,5,0.799323529152689,0.410445107276575,0.531089825992885,0.648362398219621,0.725825192446767,0.651339551917813,0.967636921325969,0.656318250785279,0.783922691502538,0.105049493958527,0.698907859711383,0.88349438785885,0.976500318473,0.571452350517781,0.87258102658114,0.205941321744747,0.0476455967950266,0.42241486221063,0.903820829573649
857,3,8,4,5,0.92874012612137,0.725640640357253,0.894308394048805,0.989407667601574,0.989721139897984,0.36958208425988,0.900408487819103,0.983467288785265,0.058888182117464,0.019492664926024,0.000984461880236424,0.809209494786337,0.858072290526883,0.218481507034763,0.71800137608461,0.63152091599931,0.415059650296692,0.964041791562294,0.98644413701101
643,9,8,7,2,0.357048279483872,0.656121063306741,0.713875853579962,0.622035221365257,0.953579320366937,0.741751522166282,0.996551271959189,0.142239769111131,0.756224395861337,0.0931526424316627,0.431913836444235,0.809640960253892,0.875684091284469,0.381071135378489,0.503446635712014,0.198310471220361,0.0736252191054192,0.0982169928557472,0.712448782117816
999,6,7,5,2,0.491976793782646,0.802564693263732,0.947323598925097,0.667723661265545,0.97792380151156,0.675679244695907,0.964290295740207,0.198091227335343,0.711249490639195,0.0797495120776151,0.394412557531445,0.355813125482155,0.799249900245679,0.626615386593528,0.650334734941932,0.855524804396182,0.679340322803445,0.79450915214105,0.91644307195192
340,2,6,7,3,0.349938405627501,0.862860158828925,0.939957630151397,0.955893249746226,0.98384830079618,0.758008108127327,0.890325163394866,0.810262922539492,0.573686417542747,0.260164256662282,0.449590771729523,0.493678471109527,0.66921716137081,0.577912245367537,0.751658334485429,0.36687050576671,0.14154569431568,0.893106473251572,0.96078541314652
42,5,6,5,4,0.976274523957819,0.621218113467237,0.941413990952631,0.806257184380665,0.876988594569948,0.53995133723123,0.80224700561397,0.408099230317632,0.88578324474215,0.26585560555019,0.656386718737411,0.525204750965978,0.642589874562361,0.70813102810313,0.852507439142605,0.663164239693992,0.115744768049598,0.826064126114687,0.826674260766218
245,5,2,9,3,0.733649655662687,0.77698068490515,0.904188947675083,0.34444901245588,0.598479609865016,0.552848462276324,0.753259048905188,0.317566599213448,0.0857093504660064,0.172540669254149,0.00971322348539558,0.565269459826825,0.619932185687358,0.0814027956961188,0.360562572281041,0.616109422605229,0.585194120436257,0.467276270303526,0.946429298914279
61,4,10,6,2,0.651026070745988,0.74746206361053,0.989519089186866,0.317005722326948,0.369882667479686,0.297146808249317,0.597822940517723,0.50446590681388,0.874498658044962,0.189917336088156,0.191121968545957,0.552424479706935,0.891570811195714,0.987593708933145,0.995182234307758,0.818091179952305,0.376845537152617,0.200575007610396,0.574374781911834
866,5,7,6,2,0.894379514769744,0.516160501136933,0.640357347995919,0.555566430368857,0.972546803593374,0.333886559228948,0.730431703508797,0.364146099384921,0.840349306419073,0.290480533354486,0.603624240438711,0.117207110986626,0.700847377368309,0.0982745772547089,0.21201066574784,0.304526011624094,0.135952289927829,0.0467393333684886,0.5117037108436
702,6,7,7,1,0.552857059004996,0.389594005552772,0.719831576619193,0.284188286657841,0.944084231323288,0.280081278904201,0.659647924735156,0.526223274213565,0.26978992843905,0.272472342786944,0.226104944178248,0.50785558848225,0.927926351986744,0.000403318359190598,0.233507258259413,0.0311524591185618,0.0168786882852903,0.889581183351809,0.982041087623478
421,2,5,9,4,0.861011954732542,0.544462851854181,0.972070752553054,0.652219680258818,0.89256444765502,0.82090898032824,0.967754362686008,0.836792701191828,0.0233752019139938,0.362214168274424,0.0152217367709601,0.918000010229368,0.986810522995074,0.544222508509783,0.626263475438696,0.75608457274742,0.435565207502619,0.473599312108615,0.905079615796385
734,3,9,4,2,0.66140176791721,0.314003357841517,0.878732239786127,0.246103554894147,0.823123400700384,0.196093555169902,0.422235668053086,0.644478965200274,0.580036817069887,0.302296975312896,0.541762273699326,0.142568288663891,0.872783302691831,0.733756964103435,0.796076927497973,0.199902449812717,0.145068847586278,0.521118962222012,0.529315131075196
516,6,3,3,3,0.496925306095276,0.829727068606787,0.89868365895362,0.228826063222112,0.412394379349439,0.907205995848658,0.914039045425156,0.721525187521288,0.758697918141657,0.352650474373464,0.432090112463462,0.774174984058854,0.943059936611737,0.964818217214732,0.973924365470332,0.664556514147692,0.37930259844798,0.562463126926939,0.848381739156181
